nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
10,160,192,35586.446490229326,100702.90282191148,165270.01435169097,130070.45700416456,134867.07536236924,186252.85938167275,239668.4056237919,256602.63180572112,243747.5783542805,224152.0426538685,210950.53452104112,203432.2362121263,194270.83770137606,177744.43740183816,153279.43989681941,124258.10840151901,95189.7058301929,69588.56450120822,49190.34640018973,34164.73833319981,10970338.286633076,5230775.772890187,4596093.564219183,975068.8625066753,1458316.4952729677,951480.1211290029,889314.1792302078,1205161.1084837122,1078695.5788822852,924077.3711303809
11,176,208,36963.80231395713,97104.58761195152,160756.11655492324,127871.96451512878,131361.9678365554,181277.07046413433,234586.9866733066,252828.79703451172,241839.90602682778,223973.9607563797,212275.0573296635,206100.81865646894,198028.7816288599,182151.12216728448,157799.22680354427,128421.24941362314,98703.808438792,72358.759331474,51271.150623405425,35688.8370305445,11023197.406570412,5177881.778702451,4416225.465749485,965743.1785445386,1452672.6237285656,937567.8895189429,1017119.0004546326,1491223.3408186496,1175280.3113848844,915170.5360366956
12,192,224,38588.34229940863,95027.28864021576,157854.04093715808,125804.49867187529,130456.77209649615,181263.09418297524,235963.18929141224,256159.54522407084,247223.17415940095,231501.2824089279,222057.74152728406,217880.270948366,211032.59331838376,195313.2081872414,170096.2342245508,139122.1188924758,107464.56712763367,79180.73072453856,56383.48932576417,39421.36123110945,11265651.274783017,5164892.642210232,4324061.158028758,944526.0956764647,1487546.7478332978,989643.5834847138,1108952.4829588474,1663092.3162745887,1393969.6443749273,1049760.9791457877
13,208,240,38280.882932947396,96426.93451825819,160491.10879193345,128003.27624483603,134307.18588947257,186402.61959434944,240037.27605701814,256845.91730385207,244034.7468444672,225217.45630940984,213721.66095339265,208487.877519094,201521.2301930713,186508.88023481608,162610.2859663377,133273.71148183953,103276.76873660776,76451.04392227919,54791.89765837123,38630.72728368227,11204354.438150166,5203913.845715527,4410188.6177045675,940186.8126698192,1472524.4279433242,1011739.9710686037,1080066.1447475916,1530968.0122473065,1339057.9547832788,1148861.1652994414
14,224,256,37769.4185023388,100977.3596169771,167486.68400059632,131246.5182549269,135689.83294704882,187456.49860899182,240834.61722741637,256600.20843160016,241986.12210410106,220951.5199957542,207245.42163934928,200241.92167576207,192262.10718593307,177092.94431877052,153785.33883401248,125548.72518505236,96887.45307642705,71403.51664800094,50945.162191465475,35778.06765311964,11391925.434192196,5300991.914875901,4623335.226485758,978095.9884333978,1452346.6670032395,1030683.850859745,1117157.0748809036,1377372.5159597094,1094345.143999632,984778.804857746
15,240,272,35429.79057448443,100017.23656726314,166563.17012539177,130389.58479498373,133946.1137532594,184902.42568138748,238867.8071125051,256617.8941609776,243899.8573786004,223868.0303075898,210500.95884489192,203543.89989955083,195411.8377734817,179858.95785753732,155970.24591885682,127077.99052578161,97821.05609086332,71882.16574894982,51123.370568837614,35780.813574164,11433142.908648703,5277842.786848352,4566105.793404278,975231.9876823312,1445945.394257417,972594.8594291108,977102.7689622148,1216223.0605059771,983778.8947791075,783701.9564860228
16,256,288,36214.87356601113,97848.27633599906,163310.99543799306,128427.96316469456,132128.3396986349,182094.3244583971,235394.24533593492,253361.763959343,241547.49018782703,222862.8159502351,211239.41901980882,206246.182831892,199870.663508235,185424.8963831419,161798.0090576057,132431.08487128365,102254.57062891056,75259.14822064106,53524.01731621718,37386.923361662986,11357533.786399692,5209715.34063767,4471416.911575304,939611.1108473303,1460284.4069536221,1028209.6690911172,1053013.2958827685,1321083.5968990098,1057117.955313898,895246.6824152552
17,272,304,37724.34015340464,98663.55897062847,163958.31987890342,129605.23555462007,133401.75600591218,183611.9437346072,236362.09380902874,252736.5042306224,239305.7846340369,219685.98406289704,207750.24929741165,202861.88376441228,196958.03955585376,183309.2511071329,160646.03611382743,132186.64960616297,102687.95569480569,76077.75398458113,54471.786742123426,38294.07925956087,11080147.096631002,5188602.4201988485,4509415.33026483,947024.7149525078,1463340.0323074316,1071513.5397120581,1101189.5387813482,1356145.3894585252,1150298.6004163672,1144713.7765647727
18,288,320,37491.33018530473,95484.03760332035,159908.70247115364,130113.9878740256,135856.1661034797,187810.7858997054,241478.97547557187,257547.42807365852,243178.65767886964,222386.18743896054,209060.008458208,202616.38731447826,195209.07577676285,180379.0702378168,157040.91100080495,128435.09409205953,99200.28547167385,73086.86089236755,52051.14130361491,36413.18513767718,11250571.109469961,5222384.486623165,4332525.189754774,963606.8878488687,1465677.1270624204,990249.3880821719,1010697.247527135,1345011.812671544,1251684.8227864397,1312476.4251554597
19,304,336,40122.02722017038,96694.98208611946,159503.95360674718,128649.95007711716,133925.74923355575,186170.66828982945,241946.69504818265,261145.71973967948,249529.4038441265,230657.30332931594,218637.36370964156,212947.45672123684,205546.54961592055,189862.6491368054,164971.82320768607,134473.54291480794,103382.26783578834,75706.773192917,53506.30246146896,37082.8627116847,11534009.131600771,5251425.0018834025,4358842.895111844,998609.0729837546,1528313.5612940085,1048621.0355258759,1132316.43479187,1468242.2998090892,1355197.9746757043,1277339.8242431786
20,320,352,40143.45354509648,99829.32454992077,164444.53722383393,131783.3078727293,138222.6070247388,193272.7641523883,251629.44240126244,271899.9911513153,260117.0428415213,240733.76764538584,228437.61309207877,222737.3906663569,215305.42201718406,199284.05876957878,173639.76994585907,142043.40510726706,109678.78165853317,80731.76453784601,57390.19141634805,40020.770297864045,11459948.006309476,5344513.568510549,4533078.565197339,997023.1239957666,1482010.5262247573,1072799.7622583047,1177630.5372562092,1535489.934079,1343591.220054094,1132447.0333204707
21,336,368,39059.77535218004,95952.90017313832,160262.29028694113,131682.70324214574,140964.438683572,197267.57028490887,255089.13191341594,273665.2462429026,260016.12511144817,239076.3446226708,225633.82905789805,219214.5316000063,211513.30011767594,195662.29592207176,170537.56781322614,139649.46756872974,108010.48661087132,79682.18399664995,56797.92834736365,39727.953820263996,11410645.982823608,5315248.221818951,4375839.418918692,947076.9811109562,1477786.0040028668,1040716.471715026,1110732.40939775,1525641.8110688026,1355235.893385132,1181063.0687611639
22,352,384,38438.34423284542,93396.40651733022,154355.97782661623,127248.67315806546,136340.4555432119,190922.07935103847,248450.51639471462,268983.41370806016,258087.57295686798,239410.2782587267,227307.49950617756,221364.35410879002,213534.94285664798,197257.96304972988,171656.13299821017,140378.81449588682,108481.6575222374,80011.1938333474,57063.5992403616,39972.702922310586,11500081.20328205,5198507.708984663,4236114.6779925125,936224.1958028232,1488812.2799139407,991338.1929540326,1061744.6318559772,1549950.9716715326,1444802.3672519617,1260785.063821429
23,368,400,37540.72370828794,95280.80423301426,156416.64698324466,128468.33345484361,138274.6575707752,194458.71520593285,252828.3419038147,272876.6951548931,260816.68559258926,240931.48814857003,227735.22488100448,220825.03361703132,212198.2691591741,195330.7234793127,169343.70161319003,137865.5406442692,105931.25037988852,77565.9277228448,54832.83291608486,38019.07889720711,11637866.924859663,5248343.421551083,4322674.599397364,950241.4042118007,1454159.4765180761,997145.4858581866,1055340.5150961399,1505931.2118267582,1333797.1271617608,1121579.5131847085
24,384,416,37523.959271197666,95230.4756778601,157182.6258504485,129214.75853528838,138429.13192881798,193354.1068418091,248954.7775768183,265797.86382648675,251544.2867724619,230619.68751288924,217089.03259154313,210337.2247670452,202383.40666430423,186685.59635221076,162200.7145139617,132311.1989161668,101829.08799460449,74644.84426828758,52785.27103782769,36570.853688345094,11485265.39242234,5242264.111312197,4332131.647870354,933015.8011861583,1474409.2486244787,1062891.553914657,1090335.0846845226,1478265.81980454,1158561.273978981,942690.7594612604
25,400,432,37189.95366113652,96886.17183233316,160231.40250020663,131038.13518100751,139465.78783589054,194685.4198426809,251737.74740716285,270153.40383007337,256983.94758618466,236891.2428656932,224255.88266606265,218369.84312288687,210909.25348244133,195092.4842554813,169899.46782388235,138925.61203790325,107236.16836530964,78912.8146862525,56084.98038807718,39106.28037386869,11525397.664324267,5303667.541391207,4409720.559232494,944202.6804663945,1509265.5928980438,1040013.8693750672,966255.3230851273,1312783.8936068667,1060217.7885812507,961111.4959626867
26,416,448,40245.818251074554,97194.42500766358,160192.2673421768,132034.68099641643,143918.74343563628,203338.66245618206,262751.86894732603,280942.6720017192,266239.8603500104,244904.957215488,231838.29372513303,225911.80563777848,218200.7363325226,201641.15872830327,175298.87343162388,143031.71555644833,110152.55839067328,80884.02451411742,57386.921657739935,39976.61625463764,11741335.329530725,5358802.2214283645,4413121.896235616,978665.7631874203,1590336.9509401997,1099062.8197475646,1056231.6674404107,1462552.7949918348,1173687.529186091,1105149.702975321
27,432,464,39827.086866998965,95107.17806407562,158994.80708635453,130306.87989547718,139575.89255296867,194746.19700447412,249117.9069171469,264184.89275346894,249199.9582568832,229171.69604454155,217630.9267002429,213064.1923925473,206797.19971859048,191991.7958805182,167656.15810445728,137407.0096566252,106312.54971386457,78451.9643356326,55958.1550745379,39198.0924599178,11079038.783855991,5211170.639021103,4328863.454988992,958579.0036171747,1559731.6777326579,1105246.5987926603,1102055.1380186141,1494810.1319744394,1138713.8545107539,988405.3792211766
28,448,480,38138.42358981095,95731.20688697498,159942.26937257225,127611.42530935876,132140.00554345277,181400.23469408136,232539.7126589839,248551.09964918063,236633.85229225983,219587.24124105743,210140.3372082682,206965.12745926718,201850.83742623142,188233.61464571042,165103.12489385242,135919.24759456073,105626.68279727848,78278.32892630193,56054.611601448196,39396.55724818842,10681158.711428775,5095985.2513244515,4374388.679856749,938730.8582107453,1465155.4872417615,1000275.760162291,1061661.6928013095,1509093.3994787266,1268598.0628060068,1065843.2806365388
29,464,496,38679.04196971171,95995.88159269124,159678.89338934727,126803.38228779995,131978.15895725522,183296.466522055,237945.1222971276,257148.78537578415,246914.27812626542,230249.21740323756,220421.68004723964,216338.9513842228,209888.6540963117,194673.63665667365,169904.90430545073,139236.30397313565,107733.96666475877,79493.27295755295,56673.82584638101,39658.17874261076,11383377.894539667,5171159.599709562,4382473.854540986,943480.5984955753,1474953.4464154756,1012394.4329018564,1193005.2592909709,1693704.8771374752,1430246.6749366925,1135630.884277714
30,480,512,39134.842124052986,97880.74838097315,162097.54648061626,128490.73578927513,133022.72769631818,184882.89470711153,240302.40479025609,259418.29042205273,248208.68147454114,230180.3311455281,219264.8913147421,214799.77820542426,208599.45797180824,193889.6987597235,169550.02642375123,139102.182534206,107639.5376250128,79345.9509051479,56459.88238578279,39406.51031888261,11353017.151027918,5217213.254460172,4446731.511285767,976526.376991016,1536532.600256812,1085593.228788929,1113939.1911961022,1506572.8804824115,1416042.9389907916,1231567.4035414783
31,496,528,40708.217250841604,97784.58821997626,160393.0541724673,128724.01582080299,136132.1931432567,191382.82679476563,249124.76877553132,268642.5498499352,256461.30106367962,237067.1668724157,224922.06069968967,219421.31473454245,212274.7801535117,196656.08852168015,171485.62907951258,140358.46671329287,108410.75149938963,79819.30188674043,56781.277655590915,39671.067826703795,11698628.446812471,5281921.430824546,4419920.721711595,995080.8093018032,1555214.6427043085,1156457.5688457633,1123919.076207774,1509922.8569036096,1367619.6055645798,1224803.287089873
32,512,544,39087.99009941008,94333.23070646788,158582.75061251165,131265.00396343117,139903.2272671936,195200.343467473,251796.06108290332,269581.023595418,255965.5820406236,235604.92546085105,222596.94621814805,216123.41572644413,208084.2581756531,192004.76068431512,167006.08915282472,136616.2059839323,105714.9198514832,78188.56459078661,56029.887045035175,39534.15763835908,11772824.832298882,5344976.986686274,4269535.840068762,966291.8808634086,1522222.270127212,1116386.2462152047,1102575.1491108434,1467025.9936973834,1159080.247922093,965270.4442839435
33,528,560,38643.90191714873,95862.7847400722,160927.18654699848,130975.08946194629,136892.3451234896,188488.09849225078,241893.51217872836,258389.5531021931,244939.57632776618,225099.5127478482,212399.60202771248,206116.2132599861,198507.36500720715,183318.14294153312,159613.0802300264,130687.97298018265,101179.41014025209,74820.55864737541,53556.42432789413,37705.94210199222,11370238.79594761,5302083.347040842,4354099.932679622,962452.3814563993,1551375.2447451826,1071915.8217555436,1065285.1275765742,1329871.5707275756,998621.9147983247,827673.6770609627
34,544,576,38493.97300384824,96102.33465813923,158438.16858715814,125822.41308634929,130958.04213368848,182726.70500559115,237763.00852478135,257396.46284163487,247521.04816730716,230696.22543185693,219942.7751127103,214377.14719874362,206364.07483700625,189956.71607193726,164609.8432197138,133983.61960469437,102985.53688396067,75494.49898303626,53480.797205102404,37203.949980547535,11537920.334258059,5186744.474083748,4369234.770334288,955432.0365808199,1514220.5107181603,1096919.8939322473,1191770.4744840004,1425963.6393085755,1064578.353627881,852222.7118259071
35,560,592,36219.64033827469,93016.94020333198,153211.7155900181,125122.20216913088,133393.35797970515,186518.7179866393,240848.62240822724,258382.9378509491,246260.35637054595,227549.84840027126,215329.3626782311,208831.09215553742,200560.8998516556,184572.05310313293,160149.56637805054,130689.41915929297,100839.18072521366,74296.52622637946,52956.31547636867,37091.467262904735,11327747.018822746,5108542.178634834,4241278.813572497,924292.5629912067,1409581.7616170493,1034309.4727981552,1167621.949567509,1449982.773904329,1120304.6938364187,878958.8172322385
36,576,608,38409.94734735703,95030.08724721218,156109.86207110685,127233.69644332567,134870.34674109746,186843.29409616257,239683.49464410564,255211.42891189936,240917.29497420526,220480.15872639325,207433.6880854223,201143.32202509072,193926.0414773425,179460.16101706272,156652.26448807179,128630.9681582471,99911.86367816557,74169.13457318392,53341.418800583226,37775.35172430802,11008862.72324368,5124876.575890592,4331086.915625623,939043.4690196527,1440344.4842298715,1070562.6339564247,1187892.123243542,1652852.5966922168,1271244.0851702185,1002186.0077173824
37,592,624,39002.33718201877,96688.0160464694,160174.25439962765,128978.35371020691,134276.40765106535,185414.8440773099,238811.65088162868,255682.06981607666,242796.5517716858,223740.25865722206,212228.00908756786,207495.51743064093,201417.72184209965,187281.6454008388,163914.0797443538,134670.0182956679,104431.58702332964,77208.12848628998,55148.47013656461,38673.733868821706,10949682.879664425,5177668.680274941,4400810.658133117,955033.4592047075,1495654.8982163535,1086429.5041166726,1132877.1145189314,1616394.1183422997,1290296.2281893403,1054782.648455439
38,608,640,37600.48712889088,98154.89277100447,160109.94248653174,129791.43339141176,137586.5776373721,191901.8182125915,247918.2887917364,265787.3829568387,252369.80341651046,231955.87533739768,218896.98109292288,212725.17203540355,205372.46894115125,190137.29393535666,165876.52807739182,135961.62271801397,105254.92892051394,77721.49687937346,55461.85711508294,38855.920564588116,11083495.787814097,5256846.7246848475,4450651.393270642,990715.0072219451,1490131.1598982953,994807.2704288117,906857.278761002,1199421.5956930106,1063811.2417718647,981174.195838837
39,624,656,37617.060245780136,99672.29605269904,162118.63231119805,131321.22937016407,140247.37022892106,195622.59992131058,251495.58183905383,267867.1083330958,252583.37908568248,230645.3714692213,216501.73022702022,209566.91982918995,201718.1260747876,186294.5298476816,162195.85221125203,132755.43468966553,102713.28765940554,75883.1301791941,54244.363369277,38114.933589688684,11281664.853315813,5326730.703727313,4533496.998772968,1007842.4889059232,1495749.2166329327,1004875.0556435788,916829.089072522,1233694.7370657402,1085989.96550408,1008454.2100750842
40,640,672,39137.644421853045,99363.06707563999,165156.31582218315,132980.05954689407,141078.91953992366,196069.16472518563,251183.18192149804,266634.8687066071,250668.0092357238,228239.53040917678,213629.92586312865,206313.82318209863,198356.57900274498,183171.99844147862,159558.19504991703,130673.03016703135,101118.57674567481,74649.9449464922,53250.69412920612,37271.01746037288,11666316.032123575,5377705.749568233,4555822.808502819,971662.029511817,1496627.4984696717,1029868.4095226321,1013464.6271903268,1422791.6067124933,1201470.4367048668,1040765.6703041925
41,656,688,39696.333384275524,97918.8850273526,163930.31450211705,131183.63900368407,139241.29963397558,196176.49815669804,254990.46738559808,274386.82432751794,261360.96382317337,240709.1128650511,226949.04880633092,219633.09482064645,210845.7986830841,194157.86930760872,168665.17773296675,137850.2543565593,106562.85881141596,78686.11175689143,56224.598892289745,39483.43561559772,12430648.620572524,5429007.23324456,4496525.809168858,931010.5051044165,1459983.4645088604,1083489.2493834717,1048844.1412222919,1433069.0595257904,1377507.0328525964,1228021.116613251
42,672,704,35751.65220965457,98359.92420182253,164022.2223401368,129524.84615329308,135522.04341663595,190610.42907768238,249162.8254614461,270081.319195075,259182.46987089317,240425.2434860583,227947.10716135797,221119.1034845142,212074.2431073857,194644.0409795392,168256.91877853186,136663.7656464605,104856.76446101774,76741.07008641069,54265.062656609276,37648.0967513353,12035924.406466868,5336481.218323904,4515063.078107411,938332.9829497233,1427906.0386457965,1022365.1345587719,976131.6256158378,1346232.2764837595,1205611.4187450279,1080980.5229722126
43,688,720,36439.24981821332,98370.99960320837,162349.18023660735,128774.30857308178,134033.10868583433,185988.04178945778,241270.14725112755,260216.41094173194,248422.52344198604,229156.02031663776,216413.37915188033,209931.74576872395,202148.2326974052,186795.0102436604,162874.8106019817,133651.06157641913,103772.9290334384,77013.38375963729,55359.10759648385,39156.43512407718,11176096.863637969,5190812.66061571,4485883.320291014,973045.9314387705,1473959.290434366,958625.1338524738,977554.6626409594,1458931.5129331867,1227336.347708233,1119979.9395477197
44,704,736,38880.18892442627,98664.70001970713,164016.8491523083,133685.76704477906,139403.00745459468,191572.42929388807,246359.36548241798,263628.9300516024,249823.4732999522,228859.19471236246,214912.3878094022,207790.07640881173,199957.14746417527,185049.79880990952,161863.43347231034,133430.98455048105,104226.21817225353,77935.47514581513,56540.35780341597,40434.05335126552,11484916.642676787,5364187.402634159,4489993.004656283,992596.7258112192,1521162.4967446115,1009258.1958513776,1168362.44979349,1593091.0234451883,1277737.071941989,1132641.2897917423
45,720,752,41191.32288703533,99593.16803425993,165964.50639488955,136990.7204461105,143545.59689445118,196835.17324742762,251328.1972440529,266474.6208031318,249942.4581935986,226527.5516239982,210473.77260104252,201516.957744845,192279.33570161977,176632.81488423972,153456.112248943,125656.84503261588,97462.30038746643,72307.06515044601,51989.34604589278,36805.899426057775,11841544.026846785,5500609.937259967,4524890.531157614,1013492.231537695,1564912.7862958135,1117820.413459673,1277358.7811519527,1655153.9531131412,1240385.7941879663,990762.2295207232
46,736,768,43742.652184510196,96911.76269564439,160133.9940883036,132245.68039720677,140228.86704366637,194470.7412858502,249412.94378866573,265326.87217024434,250057.71663357728,228162.327453656,213603.91147925533,205870.79204290314,197398.73743466582,181995.64511874403,158610.840096054,130304.27605099243,101467.19942213596,75661.37644155865,54759.64644591586,39088.03344854893,11917995.157264084,5368296.675946789,4372110.911607765,1011424.6854594698,1583390.0338314993,1179524.5501731934,1451124.7701781807,1933218.2956182873,1387499.7137540693,1070391.8844688889
47,752,784,39419.527747909444,94556.8952951457,156491.40332590364,127413.77882735117,134465.58829582387,187023.90277974898,240619.74620868504,256939.7106292954,243587.7057462457,224254.7310275052,212184.8496183194,206361.6376164884,198952.17326728482,183788.4284437814,160071.79085195434,131184.59603295766,101776.14146889238,75546.5184890426,54399.73667878817,38629.71092071267,11628309.0983331,5209015.359773447,4276447.346277372,953668.2226108928,1521678.838823503,1075144.7121509805,1292789.0206787088,1688128.2540197547,1208420.398284974,941473.1849212042
48,768,800,37354.79503461483,95523.65307404772,158433.81678520885,127206.98025537847,133915.88542526646,186160.6436773086,239422.24654306285,255510.01645669993,241928.6777475161,222272.5921258322,209899.5575373551,203934.385344744,196516.11382712636,181331.80725217343,157482.49897469374,128371.5115226779,98749.48174380617,72415.40174456715,51315.50355643737,35724.10649147145,11287517.925702605,5179651.932030505,4343969.942340614,937326.3321690698,1515754.9565232657,1041898.9286289996,1094843.1083275317,1513946.5251189673,1246208.8676038873,1087200.0447602908
49,784,816,40645.24154281853,98515.78501504818,163953.67093982775,129907.3063877945,135811.245279875,189376.89930307443,244994.40168481556,262606.31613561005,249210.82799916607,228916.4409456823,215598.0775035584,208627.41947837835,200276.77113918145,184323.46884877785,159890.22745361453,130340.02264180212,100366.48231784983,73731.11503284908,52369.4692647933,36560.58763245458,11179078.184561187,5253320.864580686,4493199.495717644,962622.0061677969,1544927.0384555706,1118388.4897489138,1248662.1120212642,1717096.7568610595,1320550.4973549098,1157197.6390871292
50,800,832,43338.52299492694,97510.77033019766,162318.0006697493,130528.29712890276,137517.6710538244,192481.92377285045,249327.50093592014,266976.18683750246,252661.86608943917,231342.57573502266,217380.22055469884,210131.28862449486,201702.33517074422,185794.6633490211,161523.2603584907,132214.9402494852,102478.15444992817,75987.42252853572,54636.805622064065,38719.49522203085,11570493.27779375,5313898.594054867,4447901.571714604,956250.804386041,1538141.047607594,1177871.5403723526,1400031.4832310944,1679981.2179426055,1202461.2888103928,1049654.8142886872
51,816,848,42842.200400878035,97989.8497189489,161862.7568794682,130403.51108693237,136967.63368076127,190652.9288136763,246796.13320798366,265539.43402759073,253607.05666394648,235043.78624642044,223785.07831647602,218892.5044800602,212027.11754963268,196530.98279266528,171523.69302878677,140681.95031520247,109090.0170942998,80817.12988304147,57979.52309588678,40932.29230357284,11720259.467436878,5353665.235608299,4467504.035140252,963676.2222212091,1536257.5449735553,1193283.4409833706,1514559.429676757,1698846.4578637348,1204996.0690482962,1027223.6404592401
52,832,864,37847.13489390264,98326.74600553935,161883.49998427194,128990.43622786095,134785.44152816077,187373.56946447075,243460.215226987,263992.5430889181,254826.31690653882,238905.14218780166,229570.34319709838,225645.0493131694,218762.77827143052,202437.86757927047,176106.7144204465,143795.32289009902,110868.41695824938,81556.3966938192,58018.650948026676,40569.39163346451,11831885.653738476,5342066.521031655,4491203.128357124,958848.9841831458,1519286.037064566,1077133.4282141433,1274459.3425771606,1535319.40737252,1134963.6396949426,968990.6213600644
53,848,880,38240.615720691225,97552.56948838173,161766.93712159133,129139.29604260607,134800.0964794784,187635.9114307348,243917.23810346785,264062.2562914067,253975.3591214998,237032.87269881894,226925.5794249622,222625.45182581912,215731.9807934255,199611.59626668927,173542.03073074887,141453.4842580472,108688.03841434681,79496.56179877763,56067.66038140784,38733.501093825864,11542312.129616182,5269070.961735464,4461068.276537203,951371.6692576978,1501741.3464863272,1054188.7273063806,1189736.6775876107,1518836.4616890296,1216031.5997327094,1182789.55504325
