nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
565,9040,9072,84946624774.29881,86350706677.55255,394011040083.162,1692698981058.2886,3408309036944.457,3674139401453.446,2429634194492.244,1124496254664.2036,417441594280.3095,141628755609.11295,49157073089.83788,18967524492.027924,8182761423.05957,3676322721.1518917,1598881768.1673954,646703446.2327416,239500604.5843872,81015474.83367768,25200021.69846178,7338191.759298575,28956137019171.957,32453396938918.176,2837048057952.1445,4088186449474.6514,5846629462554.573,4143669901485.559,292563336059.9351,15975811361.217642,12143378102.44372,7301831637.06219
566,9056,9088,31465607908.11569,30237485952.996784,133291666268.77496,561791920457.1157,1116055899044.9626,1197074133667.6743,792005342734.3014,368409053804.55206,137761377056.8357,46766983466.30189,15895621072.876707,5859949955.901507,2407278088.0817604,1046365848.6580303,447309808.42239374,179512021.95429462,66333649.84993611,22534951.53577377,7145746.554463943,2211912.3763757274,9494206497927.746,10792236497771.123,973596886933.4337,1612693677379.5554,2587874848809.2305,1210930818386.9905,71883765840.4057,3662635409.978501,3093260735.590363,1903360377.538254
567,9072,9104,612186283.3577219,1690543584.2288346,15075873669.632978,73501575462.15211,157427254312.39975,179619146734.96762,127255517104.65823,64196170800.86148,26177277200.94275,9566197263.428616,3386804858.3319306,1238339004.807984,482425768.9075534,195989286.50893322,79286822.4227973,30785905.82274621,11252570.611752344,3855850.609157916,1254418.4152153225,402869.16743728425,1473843762942.1997,1461129310736.088,74670419222.63763,41388008402.023544,36501540234.66058,24927343337.176056,1732990435.952385,54919781.384605065,39544626.045258984,11679880.577440336
568,9088,9120,568235582.5205628,1391186398.3301625,11139872088.34012,52434168940.8916,110416843788.17964,125149661193.18494,89342459376.17648,46271157540.29778,19669897302.798237,7517689303.760423,2765575603.8014174,1040561505.7598385,412423454.4052047,168691364.60930514,68286033.31671436,26476312.010885518,9666095.349023446,3314046.888109494,1082788.9422052433,352022.4930434306,1047333915311.6631,1044328385995.4237,59940792606.28301,38491115424.191986,33770533208.53416,23681951190.34555,1647828975.8361146,53373033.61738877,37830152.73365057,12038486.397041664
569,9104,9136,671217.962687985,580158.984040278,979306.6273919719,2164573.617739429,3599643.971787127,3713978.1316928156,2563698.332013818,1399917.9241683353,755240.8320774582,483950.035735401,380614.6571350634,338737.6237035546,311301.7542399369,279095.53230029746,238199.25999943062,192465.29755079123,147835.65466543616,108965.51259415247,78076.31183399435,55257.52518661563,48320073.356878944,47815257.04663058,19605589.70662504,24469211.321231846,30788682.48098165,31372462.002290674,15944406.101564651,13059631.546968374,5886063.847898614,3444867.1769996975
570,9120,9152,377422.89876987645,374250.61751395196,675837.9966952229,1301383.173429218,2139687.406939236,2341083.409595411,1780378.6001745455,1101995.3457710405,675260.0793486035,473436.3577722088,389262.5562479657,352364.88742453925,325505.72449465585,292148.4226553275,249365.47474973602,201511.19106753985,154810.1515738776,114076.8062248152,81612.56458687568,57528.77589008049,37027416.31308825,31569509.359170035,13703325.176986441,12366086.325930435,14298395.431504646,13451221.906952417,13473950.937269531,12605271.811314475,5457025.667295979,3352651.9434797084
571,9136,9168,1716714.198231611,1219855.063556445,2549310.5504839607,7585816.046786161,14520152.24603534,15606498.773923228,10277209.89604784,4807032.013535115,1974227.4853340508,914816.0377608945,559195.8856599532,433841.8512608001,371936.1593288084,319631.41003298777,265051.2683249658,210216.05956017287,159849.83144983416,117428.31159183486,84262.10101391608,59871.30944920365,146001783.81453404,154714535.36002216,39341772.332124695,52106042.67853182,59959934.294467665,138712813.38837552,31397730.42410098,12279579.804905586,5699021.152811288,3488216.397213079
572,9152,9184,1984769.638729892,1364429.4665034933,2653591.228707259,7771919.958837244,14792870.386243977,15838449.29730751,10388768.391126806,4828268.604333871,1959430.2170853296,891905.8992470811,536316.1699910599,412689.41999200534,353143.47621581977,303691.13905410893,252170.3234637197,200248.7226846801,152398.57942968668,111988.86171261927,80337.54267702435,57035.653965229045,147757713.9430884,158512444.39229605,43037623.25716195,64033836.78221123,73337034.8670535,159696835.18143275,33371086.472193446,11642381.128418088,5822126.609070911,4064934.005647451
573,9168,9200,561988.077144997,429218.1014241342,566025.3993220176,811646.5365864387,1176895.6001068787,1248898.9676904997,978822.8223209161,663523.8913538528,463931.09993649233,365446.1290916648,322404.93538915424,302922.4356626535,286189.0958274247,261122.5762002717,225891.50610726024,184651.6177318915,143334.63461912159,106687.92133367542,77145.6625104613,55046.7796253345,26219194.565242972,21574810.76302491,14810314.831899248,19819771.847088158,24273642.846597407,29561487.748815015,14451791.183227854,11770678.625049848,5615505.411426643,4073725.591207656
574,9184,9216,474714.71496676264,480172.0494203151,930856.1599801022,2011328.0587716883,3251854.523178034,3219197.7591684777,2130652.1220860467,1145323.8915311373,643784.5599111193,444131.05835754203,368669.3916275975,336691.5919109051,312931.89112418017,282177.23116061284,241720.43983267722,195839.13719706802,150727.6830700189,111247.63421417889,79768.00000888614,56452.60946910417,42348325.05140126,43772087.00298915,17553038.06243357,16305714.429729033,21358112.356194425,21015769.617746968,12833062.571074884,11787443.878686069,5823216.582002926,3584043.7792576076
575,9200,9232,456944.68951674306,488563.92128155456,1002027.7024083887,2326792.2274445673,3878992.602208925,3917500.600267373,2627877.247347418,1405548.3378822603,761583.0310735691,499379.21067527746,399187.457488219,356459.10346004984,326628.3402222221,291455.8451269522,247465.15602435268,198839.77912270222,151753.71128123044,110965.44397078949,78685.25733668082,54920.04949960248,49317688.009097576,50424709.349779405,17867268.832379024,16278831.522306718,19262907.909094263,20805432.43337328,13754470.779138848,12584934.614693098,5579955.848607902,3183242.129132342
576,9216,9248,353248.22453686065,414073.18208561814,916987.0282634904,1997877.541461816,3366860.47726331,3534471.67294827,2455702.6885825116,1344091.2374337274,736239.4720762741,485621.1649968951,390484.6347928334,350831.5204333921,323295.6850162967,289862.81245059625,247095.50967166942,199241.03459149177,152570.5807823298,111950.7159274363,79688.0184234768,55860.10974522536,46002219.48032506,44813199.32757258,15899216.432221945,11216030.458294468,14438065.359234633,11740365.658939019,12269344.054182952,12384065.443847379,4702530.441832693,2698203.756573317
577,9232,9264,543725.3374529628,553744.6548775504,1327354.6516886672,3204771.759018712,5443684.853877099,5574126.192050094,3729461.8789086775,1944115.0666430683,998673.8938250572,609550.5574642787,455758.591418617,388356.96203705843,345954.543962778,303635.23127975245,255313.0289737499,204058.12654884177,155417.42685556642,113726.39297348392,80914.92432514175,56820.18164481972,66459430.99673412,68832219.4642982,20850565.25311626,17464729.10229477,22208074.004340548,24209385.58870385,14945988.09159735,14447009.557505913,6655707.731213522,4217719.102211481
578,9248,9280,607514.2201576795,545338.7007717363,1185916.434402273,3233445.6481701094,5936575.931467593,6335298.113766165,4339975.654923386,2250967.527501718,1102970.2142375503,632907.3514329094,457028.13185965613,385141.3474494534,341684.46833310503,298933.9120130476,250646.99569971513,199871.60926796985,151974.6885311303,111082.7358551373,78982.61831066391,55452.29766224921,71141423.58187607,68878672.03574897,19134633.615513686,22829127.126802742,21239796.395907965,32533845.51985601,17685554.713589035,15628928.444600208,7873612.6585443625,5145601.966045009
579,9264,9296,491963.35851127165,517452.8921710258,1046940.8136018966,2603271.906950694,4703502.485806721,5069555.117495928,3514304.973549636,1833164.8985854913,907392.0214288845,541783.8955394045,415747.92855875456,368162.59222607705,336451.10011140234,299111.8393721377,252995.87991422106,202769.71164464115,154688.26569381688,113359.02084107262,80800.35457939228,56872.500240181835,58848817.73831417,56616451.152202345,18246757.43068801,19843327.120823935,18959214.732839074,23330942.45109797,14986607.712980064,12865811.183590468,5952021.545581794,3654021.418774112
580,9280,9312,654265.0232538221,573301.7695480376,1257582.7373382982,2908439.6374998335,4906426.038372161,5056866.8058488,3409897.4577884455,1780188.557147508,913142.6609816302,564441.7374555432,433144.3534948932,377237.77247654245,340071.6304997223,300125.81643530395,253141.2577800243,202922.93349745797,155196.17296834578,114269.0556886536,82015.77495990966,58253.302548000975,61547780.58522951,63223510.98626775,21426615.189226214,17099523.485163786,25213535.381831035,47477956.78448908,17550355.182958517,13073445.976404002,6585288.055556396,4054338.5709425025
581,9296,9328,698928.9058809531,624064.1144934075,982677.1309645916,2112090.063062014,3592788.513560261,3752549.0430171755,2588345.859255796,1411255.2874625085,768658.3135246692,497523.9389193373,388905.2203492976,340786.3511967243,308980.020576251,274759.1376222918,233700.7373122027,188904.75162965,145622.63887429578,108028.6350016691,78102.0802661289,55877.24441850585,47849000.062685244,47073168.73403368,20974279.295573503,25602226.016795225,23092360.250961967,49877805.56019042,16987410.69161297,12224533.435660662,6079282.241332231,3772862.902607665
