nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
24,384,416,37074.839802668874,115091.57098274038,195179.85176887052,158487.72186608476,167871.12152991834,235276.49055939273,305948.0109333325,329574.52706081327,314632.58661080024,291327.4957325001,277151.4281881831,270989.19803449727,262391.107451894,242951.12261885684,211531.2647743728,172780.24311544074,133153.21371845843,97812.88632194242,69419.23801686175,48376.42862392703,14263338.018247519,6451321.027605818,5320017.096907173,1033623.2250147435,1447936.3210032913,958759.6061811452,1051690.028688738,1270194.8347551974,1062993.9514399988,981926.9490802274
25,400,432,41583.48086527842,113516.3859698184,191520.67333526778,155591.72311592675,162054.28984310885,224549.8918047595,290773.31157675176,312515.4024092378,297764.6044091835,275296.3733992217,261812.35751543255,256197.91400010066,248362.9752842472,230172.39380802604,200468.59896598363,163662.15522827284,125928.50933350729,92236.12732364306,65167.6093412605,45135.68961818621,13436572.967140036,6231317.62604781,5219405.017243496,1045303.7737327124,1545763.2244526525,1087947.6633192657,1347629.3722937468,1587011.2942412102,1267832.5238348013,1217302.2718326948
26,416,448,39332.58176338741,112041.26515961891,191756.33608917735,156265.8983154752,162055.43857886558,224265.11609334586,291460.424586366,314791.7615713437,301357.97827284405,279684.6428489461,266584.6916812123,261022.09113898056,252897.59716148517,234095.40410592823,203563.83608955945,165866.1358836254,127313.49458283966,92956.54724138601,65402.817570123596,45048.70519100627,13634480.148777522,6239582.170760535,5174466.579703606,1009399.376966609,1487141.7999385293,1047161.7429369217,1204257.539897479,1421371.185067591,1144400.8348297593,1092500.055711329
27,432,464,40573.41369342928,112843.0718620425,193455.72713066306,157952.28094858577,165269.77122352505,229904.2530929939,299628.81682914286,324445.35795477213,311264.8055559595,289272.5938359065,275808.36609486,269817.85846732714,260946.4978581795,240982.27652076373,209028.80177581043,169909.98884192808,130143.1203434953,94866.78757005808,66677.66835473308,45911.52278080059,14599062.160967143,6398960.742869238,5225114.5571052525,1018937.0197317881,1454105.0293941416,1060643.3700474056,1336463.497205849,1598316.5319852838,1282947.316286584,1086060.0692362324
28,448,480,40807.26630068843,112720.89048059992,191080.1777393284,154186.83271063527,161659.41314627725,225339.4322372941,293175.5273917161,316773.4028666974,303448.49502405146,281903.1196019811,268964.3767223381,263432.6772054879,255102.4915944851,235917.94915126573,204972.03404342875,166943.17301326458,128181.83281047123,93718.23394121963,66117.10571235172,45737.867691157306,14227204.561268643,6264815.393860626,5206939.147165148,1036620.8155414594,1439699.9460447212,1028256.1319639081,1391557.4770465577,1737411.3749752932,1441605.935705417,1229673.293707041
29,464,496,41754.558855082614,112364.42946748192,188884.7208204076,150780.02434488083,157708.51795703487,220343.05337906306,286408.80096134875,308650.11407119373,295040.346245695,273984.7129458132,261765.26261251484,257034.66675952674,249705.28754247818,231741.23988151088,202072.812261219,165170.71312733545,127258.59958041027,93348.2457390666,66057.77909492416,45823.88357091652,13646082.477481635,6117523.677503007,5178695.597222149,1035561.6690571418,1518227.583070253,1082705.534785933,1333689.5510278281,1593653.4430051697,1205606.0720591727,1057417.3924593923
30,480,512,41371.81061157973,111344.61257094932,187480.0686809359,151497.46926651435,159068.53492533686,223582.64191816517,293172.9022731169,319104.277144139,307874.4942148663,287895.8400380412,276212.122135319,271775.82990112517,264182.317488473,245051.8614121224,213360.9445034214,173968.42389583235,133566.89088817828,97511.11511423958,68569.70085720108,47173.14011489191,14135240.380082803,6206866.091761167,5110762.322391712,1050318.5570763457,1556033.8237518657,1080098.6632264466,1409428.7149533564,1573770.834552985,1135187.8795464097,1088796.7572715243
31,496,528,41788.84914535069,110989.19895477028,187115.65774861435,153400.6666401329,162043.1270263703,227248.23769158177,297753.1320439413,324519.73031080986,313598.8212802168,293450.5285543234,281460.2676569854,276724.98312181333,268753.06174537085,249085.29169010944,216738.24631036457,176671.65234320977,135659.61254049063,99093.25622321991,69745.23616114623,48036.708535376834,14540935.29405635,6305717.245041372,5085106.751808999,1068570.1688688581,1529920.317932659,1049249.712724214,1395308.7420436328,1684470.9185777835,1243281.5371509476,1084625.480586406
32,512,544,46665.936349331525,112679.54235256552,189558.35246059918,154285.53394679667,161686.46891399162,225104.7239044867,293387.1072865002,317820.5993631589,304999.45131759375,283325.5221474273,269823.93949381914,263711.98428000294,255095.213730142,235967.89532609037,205277.68824759117,167513.96263558103,128901.97848601428,94437.6381838917,66716.03852389778,46151.43162900466,14590136.607240798,6352936.4752487745,5171663.383070658,1067124.5883580612,1563677.240540129,1188660.4566119364,1533432.7912046106,1850148.4572881423,1288953.9623480819,1024513.2292437856
33,528,560,41126.915522222305,111606.90895076927,192294.99262062562,158675.72001453862,165910.42394852647,228644.011328865,294586.8795034554,314848.2486598997,297533.94327540067,272040.0744288749,255618.14858097496,247683.23332235997,238611.84805940418,220431.83841459668,191770.9574615861,156599.79259051222,120641.5301141169,88540.57767115999,62720.75821187664,43568.645366812096,14190341.931610785,6381539.841561241,5143679.380153225,1021427.9759506222,1521554.9388420214,1063784.2363643565,1230808.7924766717,1543783.758287536,1067043.4650475797,894045.9268072043
34,544,576,38915.1781594196,112358.82886688017,194589.12908370534,160137.63260930325,167250.082840254,230207.02641973007,296007.2148297847,315914.29856625025,298450.9115767843,273140.7364947382,257165.49032481754,249727.1114291622,240925.95826190716,222637.53201989652,193543.8108254999,157795.50337882503,121295.6167175518,88794.65611754238,62742.094765130685,43498.33406609907,13876856.795597378,6375557.8125325795,5187654.897902926,1023745.9052536229,1502460.648171429,1008519.8849192397,1149393.4191417082,1556935.008791752,1182956.534490012,954191.9341496954
35,560,592,44575.44982330776,114592.326306831,195015.0694735556,158384.706754562,166186.25720854066,231876.26173139355,302251.9075663297,327124.4928678903,313370.7981994253,290246.6097135632,275515.00411253236,268686.9630322852,259678.36650940246,240156.35576034832,208914.51223285845,170496.69086598605,131267.49420216348,96331.09221700199,68316.57279914501,47612.11052463194,14082796.306347104,6395319.266510569,5279756.629389385,1057616.7015235235,1522866.3850455042,1105238.8232876433,1466802.5620338614,1862013.4296636784,1271551.1051393,972537.1781529959
36,576,608,41274.10158196607,113437.59019897964,193303.43689777688,158935.35745618172,166550.9705230435,231133.23008131149,299591.5764434416,322605.9120756527,308041.4922314772,285221.36268019094,271466.15865564346,265881.62423258135,258127.62872072498,239725.6277940476,209402.32052588474,171681.09876638182,132925.9160888962,98255.05058234638,70331.33574657983,49594.594989589394,13715207.509053376,6347002.16274679,5229128.751423645,1047101.7028177513,1491538.0770681687,1051450.1592523805,1247114.2701574196,1487690.7288322626,1039666.0161986792,893114.2067375458
37,592,624,43498.66875878636,111496.79753514583,190805.7378859875,158399.94566673093,167088.69814150396,231897.73591375697,299468.12486978184,321603.1398074495,306930.26883612643,284543.3574353234,270998.695006779,264989.61052728415,256404.23783689056,237218.3610698785,206430.9546770464,168588.4871958829,129948.50368639169,95509.51022581165,67851.18800032653,47368.29134601456,13525372.459762048,6332275.660290613,5112191.32350653,1055393.5794225656,1552065.4960659705,1125618.0694287342,1267185.450036155,1605316.3655133203,1244622.8659460372,1033041.0542487927
