nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
0,0,32,154746735.62616792,69992665.5472687,32972086.79028149,30633710.054963037,35843155.90004188,28697155.155196935,15332497.88066325,6397724.715799652,2691048.6210720446,1425449.8925409275,938761.9582550331,676512.3314397214,496069.43668507773,362919.43456387176,264034.15650309046,190309.3250945891,135150.32054948958,94277.55400114214,64766.79176167122,44206.617260862426,249005045.7952399,665681690.4358597,1526238724.9936,4734720111.090609,17617675856.62846,4781941798.18771,105037180.92340492,16158713.48962185,8720182.823029798,2940134.6760194367
1,16,48,105772604.06741601,52300812.33877381,21298215.483335372,11166921.624667384,11001111.708150392,10388521.755671572,7244404.672890675,4043323.0124538136,2130835.0067300512,1221359.4753932839,797026.2068376457,573781.0828821856,433646.0026196071,331628.2515767591,251132.01436333676,186139.64518893382,134379.464906583,94563.53095366355,65262.450836507895,44658.93887166944,114425716.54494841,308273435.2639241,1160618465.702104,3222758072.2121286,9873036782.310202,4066590598.843818,221275976.7321263,39662990.78498669,19140841.871300537,4269480.458674607
2,32,64,106785003.37571745,52705441.62824788,22599367.246980745,15846200.615640208,19196162.9918098,18575850.91941705,12598451.880866636,6700140.833946793,3276839.6828352343,1688301.5466217208,986917.8346471431,657115.0503050005,475647.16257889365,355721.143891686,266284.16865594225,196393.7760300808,141785.14482335362,100191.09516708218,69673.7371664245,48162.75638086889,182925279.21868667,395773335.9864126,1171064120.5289502,3246632799.432226,9946917992.946915,4121720538.4710317,225280430.63436875,39708137.76854808,19089514.896563206,3998657.9240002576
3,48,80,279068507.3504944,105659204.23704372,45677726.48713171,28618066.225323897,27917771.29438466,27037297.095145445,19753268.041824047,11835732.505761655,6737224.195716825,3966366.997214876,2457421.4845277676,1575603.2201678625,1017206.1010002496,650947.7724346959,414113.7107967068,264903.3673488606,171828.00490997033,113198.26474274762,75633.96568333798,51302.9629949017,277717757.53867006,824247230.1624557,2087150841.1376722,7981015124.399851,27629576979.229134,10192596042.388475,228700755.691532,74105424.28347714,39525527.394553766,2916007.3222827055
4,64,96,278019479.8715552,105251656.76963134,44385709.56363088,23929523.060531914,19686215.49508309,18807867.765956197,14379926.886270586,9189035.85174446,5621470.965451251,3539941.132851311,2312529.985188801,1538498.3208180203,1020155.7185368161,668272.4992098518,435118.8225995047,284665.17087367014,188296.18932280224,125955.82519995382,85100.71985494337,58197.935632222594,210314010.05431724,736816079.9079094,2076841026.0748453,7956250568.707265,27552962102.243805,10136241439.369402,224093285.9839366,73189944.18769749,39278814.128549635,3172285.531982975
5,80,112,234758984.52104953,130097559.48985754,45753035.099648446,68226994.3322166,109492426.82400824,109178643.22515644,67840054.45979877,30328724.910422828,12338150.602753716,5811427.121493807,3332653.814213423,2099689.1042762953,1333465.078763371,830682.871167039,512379.4560658227,319045.9909729704,202968.98229587177,132023.51898740485,87446.6040227247,58894.559642665015,893749735.3854431,1493469067.4483685,2435726488.672025,10758173796.45157,19679855372.95334,11288237199.716505,385723640.77871376,53172206.36735738,21722033.770705197,4200660.819491996
6,96,128,234758632.5409066,130092361.73093262,45736282.15827443,68207928.58595027,109472935.00371993,109151217.48779869,67801619.33144064,30282218.48860494,12287625.619446337,5759344.4360235315,3280208.689655044,2048053.1317776374,1284377.3242026318,786123.2503163988,473904.2461971655,287362.28499034414,177909.8303640484,112796.88071802976,72964.61633696292,48045.80287501084,891968001.2635019,1492700569.30274,2435451930.191296,10758169794.73817,19679874721.311985,11288144190.6656,385641098.13551444,52974186.86931009,21460560.225975223,4030606.1321063936
7,112,144,154013773.0214445,108640162.42011002,33846022.74081645,26453502.80524105,28441462.289418727,25850997.408782043,18083693.87779502,10808553.326427713,6303524.05700613,3855960.048855731,2468143.409865867,1587712.0196662373,999796.1979147369,618826.6114037246,383939.5257784301,242540.23406795514,156441.00152755406,102423.45104082,67692.8865562766,45185.548574068926,294676517.09891903,683646227.7800264,1924391614.2232678,9969283102.53416,16330535373.48129,3135674907.678421,133579880.03990047,22615904.149301007,9063795.248860853,3796142.1944580995
8,128,160,154018579.60335907,108643041.20704988,33850184.303759776,26457962.113138247,28445191.775093544,25854710.848384805,18088753.737292137,10815199.930963796,6311541.896844551,3865120.262874257,2477997.4495984255,1597476.0345631693,1008601.6554382185,626068.0301959087,389434.87220388884,246463.972946702,159151.29781936223,104302.48736555685,69054.09507460298,46246.595177905714,295136528.3623854,683838834.7656747,1924510883.5386913,9969336478.04137,16330552789.264902,3135703342.105792,133646681.80335899,22823936.32312894,9280106.816081272,3962907.646985731
9,144,176,30342148.33142521,41581241.410984546,24716459.483141273,19878275.025524378,20495949.75238841,17893678.035051793,11347825.397123022,5582871.267965918,2523801.334537396,1297211.4161533627,847050.2711385327,647233.7194204686,513031.23048969003,398255.8824554199,298391.88725119864,215916.9772494387,151616.24874050447,104010.05637954237,70338.79181032223,47458.925379991524,185386377.5687013,498005532.60392964,1089983936.9837208,1979876418.5997612,2370178183.6595483,1031696856.2021277,78307209.51074378,17058468.03131965,12202141.689362168,3926045.6967641297
10,160,192,43326737.85203016,53945358.31699472,28675645.280433882,25239130.367308106,27522967.6963174,24673541.08211139,16208744.641768558,8591749.576621167,4387406.681353759,2497922.9727716018,1609454.3682176468,1097228.6995449536,753332.6062563162,513842.6131831684,348472.76404011535,235177.76700645278,157746.94028175256,105102.34905466838,69764.23744841377,46491.59259774944,262139978.33082756,619766592.2925302,1317365367.004047,3169318147.014173,3277849837.1185055,1308632120.8591807,117675268.19659887,21032671.947320934,15546383.592873974,5384939.313323566
11,176,208,122114204.59300923,55569801.183213435,31253342.696222577,32449537.46703764,39770455.35806536,35271387.45502517,21609210.50189963,10304085.278251965,4730208.920943237,2529372.3982777772,1579360.3277333581,1046781.1591284057,698245.1075807672,465041.7914866802,311026.72076157026,209288.08728786308,141095.71981182203,94828.05359160864,63487.70865442342,42573.37066863187,332148463.43202126,724190160.2238564,1260095294.186641,3567730813.249799,13745523563.90956,4829159319.797156,148544192.1639721,23940427.26934263,13231755.116973745,4998232.611419443
12,192,224,126578365.10264982,55075728.83911825,33314382.360509615,38307489.53225892,49507383.93532372,44935368.659308866,27520298.422297686,12715092.706970528,5369650.109621694,2552084.9801474996,1477740.0930274546,969529.3353321841,662162.2062981076,454588.9852223541,311874.76406515314,213681.4493290575,145774.45573280405,98729.2626214569,66456.54712902979,44768.05459534962,411320717.8023748,835127459.3447523,1239519025.6262367,3516450388.3621974,14168244257.5624,4950472387.951717,137959993.37072724,22735200.179959476,13559898.494888706,5371598.152670486
13,208,240,17503028.71485003,11990635.794396782,6216423.814449338,11378941.465769019,16931450.763400637,16674584.917291999,11068931.218821635,5737680.388698001,2805235.627650435,1502777.671625807,926585.3606529589,632824.5990458715,456136.4718834208,338320.5703873686,253793.25130049384,189158.68725669282,138168.53281609682,98391.41742837921,68556.32510520391,47243.449461800585,170093351.8115829,239140453.82455224,212200443.57960698,1139493560.1956315,1332493081.8390396,399452401.6903136,30369103.591165464,4762801.999390627,5327774.5579603035,3270668.1759472936
14,224,256,314550982.60159576,184577175.84077677,57644792.85194832,58389555.85411278,77543678.40389177,69641644.4347487,41216146.36968428,18598482.107467167,8099698.113822034,4194128.123131366,2592930.7005473697,1707137.7374362003,1110148.9477158955,701426.8867465131,436914.63670898124,273905.4184025328,174855.70362474423,113697.76475409811,75003.57060408306,50169.00000511838,618354446.0774254,1328822683.585836,3169668818.418593,18967242425.020546,29858637917.870773,7461345758.994859,547614358.381851,67339504.8195872,23545226.73888202,6840733.598208272
