nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
20,320,352,37624.85518915228,113107.53449770715,195985.2414262505,160597.77350399736,169429.74695276524,236704.57367754373,307465.2862554942,330561.9957854981,313897.8880489794,288117.6853008712,271647.6967070592,264086.4445307285,255171.763879056,236258.41958496821,205806.3507907691,168111.94437883515,129420.40990067573,94821.78290223313,66986.56287680427,46356.497620017544,14059906.111056844,6401848.536521357,5261555.45750313,979716.9556101771,1443791.289259788,1052329.1123575533,1109489.236859095,1484683.7553361414,1089682.6367590388,841056.5738857887
21,336,368,37653.28475355256,113537.17653492135,198033.46801026593,161715.19178083434,169340.26991435888,235431.9463207531,304940.61111457826,326940.73690561904,309427.00350777525,282893.7119259953,265545.9839322957,257028.8900739598,247415.13147437802,228404.44528954427,198570.1138609685,162057.11103517096,124815.37153174034,91645.68281440865,65028.749674358456,45333.77405875971,13926360.105612045,6425747.43157116,5303209.072395569,982435.8016041971,1455819.118388125,1045625.5983152175,1032772.7760137176,1250363.6521639472,952695.0331226959,858995.5627007749
22,352,384,39651.456915213625,113901.00645929197,199454.87528555354,163614.62563840873,171673.76336494408,240366.0172122194,314121.5946266152,340853.71829270205,327763.72878172155,304977.9465122813,290499.0075038716,283545.57555081835,273700.7406353505,252564.2714104266,219151.82514094765,178369.84497072225,136918.9269418001,100118.19155422192,70675.44123719558,48954.50860635698,14440830.335478045,6592951.470961484,5302797.423258938,1012442.3680644156,1537133.0570572333,1115876.038243612,1040213.1897362876,1323622.1170052646,1117774.4866665888,1085025.5392271096
23,368,400,39489.402912745274,116691.67897433706,202224.38870546402,165003.30707500674,171868.7151251133,238903.65646299583,311368.73046836315,337151.4714148299,323218.0023454421,299622.39416478004,284446.7351641086,277018.92356093094,267009.1043658085,246059.47504547998,213159.1940727875,173117.77997200322,132503.1699487944,96513.23765165982,67776.96330923813,46626.96790668581,14091049.909867207,6576388.655923899,5426690.272905446,1036376.0293020398,1519551.7218428142,1086224.5019173394,1044464.5264222374,1420421.9009212798,1199607.5107543543,1080515.3508169346
24,384,416,38593.71265150254,112720.41910593936,194311.2474793073,161038.57384328506,169362.7064583638,234234.9289927521,302531.1537696583,324178.17035181203,307505.91432178044,282592.9086782935,266665.50353521726,258649.53164184216,248608.40092963216,228690.35657449055,197933.44895794793,160736.03049423438,123092.89620196041,89739.33979188089,63069.412680331145,43388.34682616407,13705525.558909437,6380219.498962488,5220637.846759227,1006877.9344355167,1473809.3293044209,1054054.2756502382,998300.5131950559,1303311.5043836054,1167417.683833142,1130542.1341594083
25,400,432,37565.67881492824,112712.55862598639,193464.61239877398,159904.94314883102,168509.8129644629,233122.96112563668,300884.70672725764,322447.23605352687,306363.59927403077,282515.7870089199,267926.3341674069,261299.6549429189,252379.57917820328,233047.7134586091,202289.33158857902,164652.64506295524,126360.9697900776,92343.02949695932,65103.05030509224,44980.906430810144,13825809.875970464,6340642.995070383,5225287.810839252,998571.6660327106,1445998.7377947206,1036396.429578317,982831.6289240359,1317878.6822121637,1162477.9789534293,1078583.465061095
26,416,448,36195.38275750584,114366.38840872339,195138.23479571217,159619.65857539742,167468.41328498672,232749.98353408347,301662.5806400478,323702.64044759,306967.5723244456,281718.85909277503,265799.65515719337,258515.9243213824,249685.08945343408,230900.8388090894,200797.63023228096,163692.69577821525,125736.31048046565,91892.94354676582,64739.92364051311,44677.87962688004,14034654.418630874,6365753.70061275,5295219.004030337,1022879.1537369009,1470768.1608230304,1009919.9847624446,922344.507753402,1299660.4326712573,1046395.6312532711,873930.6087317786
27,432,464,39862.07239028497,113071.35013824028,192338.7512429711,157206.70157449754,165052.17737689626,230550.11928503314,300066.56769531075,323298.51296687574,307972.2855907056,283821.31392171606,268450.8662411295,261244.25505691467,252209.9442172379,233082.924204992,202562.26232587922,164999.91274173974,126586.69987424111,92333.65862355338,64854.31679279108,44563.56865782555,14291399.455906484,6360202.463717852,5215080.637611642,1042511.9688509369,1537578.4952910114,1063681.0218963644,1118079.8183744873,1553814.4427832626,1153941.9424133135,951112.0382438294
28,448,480,39868.70665714113,114217.36678027001,194227.06007761997,157660.37201136904,164421.52347798183,228364.431767061,296232.83320810535,318411.2434872707,302770.9955137389,278659.28032708593,263373.8889634089,256262.1744275868,247421.19381101258,228648.94184415997,198640.03270623396,161696.1300864497,123937.81689022497,90304.81957482045,63354.489330227574,43471.178815194275,14099625.39500105,6353561.200482432,5288168.431564542,1034229.852378363,1516380.693985083,1033200.3492500195,1120978.5179555842,1426680.551743089,1081482.7429207633,873792.0074870505
29,464,496,39444.79363590346,113038.32974619535,195519.86260330083,159791.7896733007,167322.92286823434,231641.93578350326,298677.0545798806,319143.5235223009,301928.42667840014,276833.92567688297,260874.04581161463,253049.01588596887,243482.95249612586,224246.18577935456,194242.82484155238,157772.8101008927,120787.24648127184,88008.18617491571,61823.27704992313,42532.315504491846,13895470.43495942,6368862.018359733,5269969.537164181,988519.9607273008,1497839.1904282607,1071181.4884833973,1104105.0178895216,1343218.3475267491,1065144.3381031796,909230.7097774775
30,480,512,41413.820410420776,113031.48584824204,194818.20753201973,159144.3174183269,166422.36343817008,229877.57893079647,296181.34728612215,316941.6263053345,300867.16691954184,277342.6195582095,263035.54822718137,256544.64183632596,247642.0831633641,228298.10542721068,197596.5649033304,160155.83918897097,122220.46538417284,88690.88190032472,62009.83804871287,42447.47410289864,13639620.555935431,6317840.18098238,5259013.434698616,1003372.2808868213,1516799.6896162985,1133301.6792453686,1258120.2806786527,1653179.1034775747,1201875.117409117,925770.0037392839
31,496,528,39325.61106411722,115581.24680501384,194837.4631780381,159242.56104039657,167168.38549124147,230850.3854500543,296699.10065293027,316198.7060213778,298381.76870599977,272969.10318176524,257060.23397686234,249733.32303049817,240996.3529078419,222673.0391039823,193451.82943698243,157536.74355889985,120891.64620767714,88303.57158138737,62227.22448646782,43007.5303222162,13499851.396141408,6311780.630103405,5347838.544136409,1038371.9767338323,1452828.3912089828,1065618.1021103852,1150672.6078822692,1505834.7679803674,1086012.5982240478,856822.4128425624
32,512,544,39658.182897673454,115273.61923404242,195507.01145724437,161570.76253388546,171736.34995074288,238737.1622664909,306734.20419575076,326115.04339135136,306871.56865947245,280002.1738002004,263113.03442336444,255213.40884312036,246081.9415786156,227374.36818244046,197720.02683190236,161333.11469661063,124209.41309589603,91165.1969449535,64675.66782065873,45098.501910292536,13707138.906853894,6428839.180664343,5342235.110346045,1030453.923634806,1436802.0548005023,1078658.1061870304,1183878.2546727103,1445292.9266501511,1131942.9909217942,1051950.6794702364
33,528,560,39129.108431331,112628.029488162,194277.67034475197,162960.47922233093,174150.16727205736,241706.69301295554,310520.12184193917,330715.315466557,312322.0974009971,286608.6413351168,271223.3195600124,264772.65769987396,256414.6546710525,237411.6963377664,206446.1316197556,168119.7511714007,128904.7181066393,93990.02714670564,66043.65299266968,45453.62748744556,13951636.662147606,6486308.116551831,5220862.25624878,1005666.5987940222,1476840.097184202,1056346.5009827046,1148038.956121744,1404713.2583542974,1166096.7053432832,993432.5953792515
34,544,576,39279.88051444411,112488.27683378593,192515.59593104388,160286.24960368633,168919.2772244221,232480.24313184575,298606.7718600816,318512.9372422861,301185.155105799,276578.10167458333,261963.7361387113,256220.93760673716,248813.07523665042,231062.22582697734,201494.2244138343,164487.3218127802,126348.35443472136,92207.40897594256,64762.73101439855,44475.80678893578,14175272.674396446,6411199.776024922,5192129.237474944,1011583.0743625738,1477352.3695024115,1055529.634113502,1195708.9887326353,1520596.913647081,1169879.2082345213,914262.7803998672
35,560,592,41841.913157553274,112718.45507094247,193129.74471290616,159688.89361466246,168574.20457795716,233395.99309251193,300950.75424115063,322062.929661627,305248.35457646,280290.9080889505,264711.0742888536,257793.06498255313,249339.12477997865,230852.02675331428,200888.67733671155,163766.89046948438,125699.27609209443,91724.75245877753,64471.23095013148,44356.80414555183,14656093.91187281,6433901.001875925,5210920.156268417,1011128.0143741062,1526801.979317566,1152474.2958212204,1248704.9800164686,1618594.237056141,1179887.548042269,997822.5688640454
36,576,608,41870.10619656009,112349.75244149765,192067.8508295841,158567.13963982038,171020.75667018254,240864.8279774426,312686.5753976171,335824.639725193,319061.82542267523,293240.9959385773,276595.88025739,268603.3664043048,259004.4519005291,239221.2040051848,207821.4536287685,169229.19940935943,129798.81597201254,94679.53211772852,66543.95831521085,45794.629389028814,15005355.49061228,6462075.814309269,5205614.902241093,1005665.5958338757,1521967.282824477,1133862.4049210479,1176850.7738957922,1646960.7700623889,1346140.4279413228,1207744.1707492506
37,592,624,45326.10837235593,113590.32550943001,193178.57184857468,156506.18758395943,166494.58752000993,234710.2965796272,306685.82599446486,331530.9376222625,316798.0213330779,292686.64923702274,277423.3848913995,270519.9166434043,261627.73789558175,242101.42364296928,210558.1707803137,171560.46841988826,131620.9976270467,96014.47295702818,67484.45825167424,46453.46900539329,14976082.604650596,6439685.637847747,5272951.791674154,1023816.4044236197,1537588.1763023895,1161960.8658462742,1424126.0425271264,2036890.3349264085,1615009.124076425,1329013.7823760216
38,608,640,44717.6082679948,113382.67208813774,194575.50327028788,158456.81909997613,167439.92530171445,235368.85128918957,306648.7208457839,330269.67943187203,314344.09728896315,289236.1443021857,273045.98068030714,265294.45611002296,255842.74567732197,236251.9403728124,205173.15232400913,167022.87733943763,128086.08937558265,93433.77519588756,65687.53789795833,45233.66046007313,14911531.284024931,6460209.8061004905,5258201.73246969,1030775.2820518384,1536585.2431373883,1107446.6666325072,1370438.138823455,1922068.9170002192,1383334.0535517074,982219.555569708
39,624,656,42231.7767067042,113579.5136720125,194900.5933194758,158284.7460510108,167700.53752287547,235383.9017465612,304680.64972867566,325637.99759800016,307588.7139259596,281057.6061435549,263685.82288513216,254860.72793900847,244798.27420224468,225431.15486263574,195445.8331950872,158977.3718701128,121915.49910066627,89000.87499588294,62668.61676302809,43256.52221584548,14428304.061780747,6376004.404144272,5269468.747840776,1020333.7303526193,1492852.5162527228,1089599.0487232276,1351959.4604339409,1801049.5213017846,1244672.989267873,955207.6954780087
40,640,672,42646.867350587156,114063.3496606224,193518.49158367858,155225.2378774417,162675.78199416347,226387.64611187615,292354.33063248056,312648.40464928746,295822.1506979282,271044.4397559228,255334.025718195,248033.27974824383,239443.6571112272,221495.90429240486,192794.90956828368,157392.06374475028,121137.48445106363,88778.46854018331,62786.55708379763,43548.764540430864,14203394.665255843,6266450.83193686,5292793.379099854,1027886.2508484937,1519222.0993443255,1121343.3537561926,1467067.2217519036,1960276.3506171466,1300539.4771104197,974108.8088107061
41,656,688,42047.188977899816,113168.81272313149,192026.97532766772,157255.42670165168,165592.78701814555,230359.06889264664,298451.45430014975,321199.3841505143,306214.72985377966,282757.2721626668,268500.10055384244,262930.61263878626,255783.39572090405,238305.37136464694,208832.63756131957,171632.97311254268,133032.2109186027,98257.37197791939,70114.4703325211,49147.32300829615,14192182.801273745,6351046.124321887,5199751.308735476,1071556.1271897587,1582432.762016718,1115856.8621759918,1315413.6782525112,1697891.505386453,1143752.0840171778,875526.4917180765
42,672,704,44305.25184624383,115159.49023067996,195991.60604785715,162658.35458505584,172360.5062803397,238870.33846427486,307832.3309741552,329815.1876247209,313344.41923050594,288585.69151709194,273409.027228251,267097.67665594205,259175.33399772475,240836.10763206103,210491.949642799,172519.47510924286,133318.50925757186,98136.92727300244,69759.94775856652,48689.352423530785,14052955.41036507,6472262.259571731,5298745.947510383,1071921.6811592467,1612086.374536186,1262540.2849039193,1422684.654445559,1701691.2160186956,1242336.908532759,1144425.3000341607
43,688,720,44063.163431648885,116289.53167208983,196036.6151529486,161043.28947743223,170258.845136486,235408.56272734836,302544.1265326538,322551.6349569183,304517.1828938144,278644.6946582393,262353.08790245984,254801.4608099232,245933.63889114678,227436.09479354575,197871.00489903663,161402.00278323266,124049.50912591461,90706.82429987709,63927.25568462184,44114.4702489595,13738526.229397915,6384025.219101599,5371800.731798006,1060891.3268586106,1562810.4481243785,1223735.0061402814,1413481.0657021466,1789230.490920124,1371113.2428075604,1245378.8745868981
44,704,736,44276.28632607756,115106.27878955398,194720.98668119588,157495.91958819426,166273.3684005897,232801.13774292526,303173.4272876403,327156.26455960074,312326.8034638863,288351.2633426783,272857.59067824384,265311.95294397086,255866.28368311413,236371.9128602091,205554.66967618305,167737.5687620125,129080.49351948399,94580.25310187941,66848.01280634639,46301.53462177987,14109402.21423189,6382660.483977701,5325706.620652768,1048459.0797981134,1553895.8909327183,1239936.3005465742,1279553.6061904272,1496376.4256228849,1162965.4792681169,1097313.0935917
45,720,752,42401.44849247855,114993.97568996107,194855.79949818438,156848.30190748099,165758.09214108705,232848.83301087495,304353.8308519794,329954.6150688994,316839.9210696572,294159.96706343093,279179.3391880424,271227.1480456506,260589.42949676543,239498.5873268924,207132.31763769005,168132.95572655383,128764.67139830727,93959.37291969208,66189.51159327434,45737.91065978685,14566492.342489373,6427212.113901507,5338096.6916879425,1024214.1790681795,1513284.1724884417,1213374.8787761638,1218783.6520645106,1322280.1207561926,1053010.7046039086,1032924.3810735353
46,736,768,38868.01124862763,112197.56723454538,190752.75346719325,155691.04931586215,166348.84813518883,234085.39612053998,305522.6665529071,330493.27508855914,316433.1439584939,292785.78635231813,276942.496919548,268224.8008704983,256929.64097784855,235355.96846098182,202743.68424143462,163744.05929797018,124577.20570311882,90106.07146816992,62735.57592370642,42694.93410898392,14223160.994158164,6320452.513454614,5192073.516709583,1015750.4651160821,1477913.6770786298,1071514.1625804054,1125225.9167230353,1329321.388618959,1094618.5205901857,1008415.0011105532
47,752,784,39345.062069222324,112783.5671133429,193966.4151056392,157937.52832479376,167688.96893756362,236058.92470015804,307682.41141617205,332005.5281161821,316842.8139005362,292132.23063104815,275758.07075550436,267313.69604087056,256991.6088170855,236711.4874008652,205292.43820647785,167103.64893075626,128278.49256529288,93749.19633589992,66067.53512750214,45615.83796882473,14159538.91690073,6375499.865691821,5218026.6496961545,1033738.6168574791,1553449.243466956,1057970.4039822158,1042909.0416930579,1328924.7408155827,1111856.5021942416,1036579.1060110988
48,768,800,37448.50776621183,114044.68279410871,196630.2516997374,160948.16707619044,168872.00110676163,236089.7445944307,306987.77896105277,330896.39206661616,315779.5124995134,291600.645425346,276124.72955085326,268720.56607155467,259331.2052329665,239710.9388129153,208646.0128269916,170567.641636348,131695.906174019,97028.87811288891,69157.01738085138,48488.146198334,14353699.343296567,6500970.077351489,5266352.7007091725,1050982.5540504528,1525309.8544493725,994510.1002338186,924601.4067305978,1220342.181988056,982594.7006371631,866578.5852147761
49,784,816,39293.60321047825,113004.46311909704,192398.0033504365,159794.65294269333,169412.43654687481,236204.11799294085,306198.1663875853,329281.1864990282,313345.59860277403,288459.5327354691,272556.4945676526,265044.38274882385,255782.93530675516,236414.20176941121,205650.46700171335,167892.79799741186,129350.19827494385,95008.32025657818,67437.71190829368,47022.66680230197,14355103.181762945,6446367.250561231,5206171.023694388,1046461.6484411977,1494662.9823505783,1092169.3335387039,1117409.7615162893,1319528.078914554,933946.8775401199,835975.288209061
50,800,832,41965.213965897645,111492.098696712,190499.98723192036,158294.687520886,169669.57674792164,237795.37561629782,308208.5198127652,330576.8559101183,312956.50587825227,285962.7946936078,268176.2643463621,259474.35055648346,249826.9978678239,230701.9633573502,200546.6907994421,163534.99620266474,125725.69614309838,92026.02449742927,64978.91893717041,44969.00212872469,14359974.689062016,6386752.693262334,5157095.486107492,1023898.8055373465,1493366.521629577,1181532.6902823334,1357897.1578645303,1605563.5473435626,1090042.3508127476,983841.0269660169
51,816,848,42039.15453353833,109421.96473619722,188029.55900021264,156356.52735921054,166128.42018268246,232136.57811517894,301143.49199092377,323362.6457065806,306864.4692887095,281531.1238152971,265133.741651176,257196.28081988875,247787.95196395827,228639.71488573626,198405.76319157655,161363.20025235057,123605.37629358014,90038.99245603483,63189.11162125419,43415.2570104499,13942175.776670938,6280872.164749543,5055083.80852993,1005403.9371287314,1500690.8914754195,1160338.5046727755,1277470.2854586472,1603734.5661149616,1176465.571380906,1012332.689184942
52,832,864,41147.13709215908,111868.8642805003,191349.59000560714,158452.54403169945,168150.27150667537,234747.8087724925,304267.5363676969,326335.160860096,309509.3154598266,284256.90800761385,268467.4612717086,261333.73254330835,252439.5128650314,233212.14247904788,202313.49601460248,164246.58505199978,125384.35537378573,90848.75009989906,63273.068323073196,43029.961089458906,13825449.593904123,6305410.332561958,5166002.897494578,1012904.4737484178,1555394.459663432,1140494.217149359,1133079.0463298173,1492595.0748982257,1215716.4195765965,1073074.7000228416
53,848,880,42980.843008703654,116445.02400484437,196982.0758550122,160006.6008682625,170090.79049682588,238942.95884851174,310717.0335443815,334047.34491703036,317427.4806801724,292191.11587013525,276811.6438244138,270338.9215628922,261916.78582247032,242691.32713269626,211309.6792614358,172413.9791843334,132543.7112442246,96954.12109367615,68368.42524690385,47214.19103387354,14435585.421694126,6461391.550779797,5382010.231011508,1050455.4720024366,1609587.8388413012,1170221.3786179142,1260074.3534633557,1593362.5772637143,1259871.2347403592,1042737.3902632099
