nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
0,0,32,37004.486612624074,107485.98905911362,182693.38323335166,148365.1909465766,155638.70377882235,216161.94081491567,279217.5504541969,298908.4038222793,283526.6695249947,261027.74569073867,247305.95926614144,241136.6146304708,232905.92998686057,214993.13466612663,186425.23439228794,151448.78359244778,115893.57017083371,84376.2437117675,59226.60672553423,40732.3383034522,13045427.159864947,5943639.273702451,4951528.632705987,994433.3793033753,1509530.475053366,980100.5658238678,848473.0476300305,1096960.670739582,1065160.1946569332,1070769.9811717055
1,16,48,36746.21347710585,105090.9095361476,176750.39090568703,143329.14849939026,152270.04204087442,212930.68031006458,274865.7709340295,293511.4978994019,277800.40044682764,255433.53584774476,241959.99469402252,236106.8099599741,228410.95445550812,211376.25308393082,183994.6926473901,150330.17629731618,115980.88536723927,85386.75278884843,60809.87281464548,42573.11548919946,13379894.481928198,5852993.91711341,4832466.027633554,970586.3096055704,1460483.713659297,985796.0722566057,893941.4598347334,1245047.8231890663,1143858.5505878516,1037230.9335018987
2,32,64,37303.87421506002,104670.13879946903,176276.73559469657,143559.50329772336,153524.37835310271,216617.35364107293,280987.7900916584,300926.5475129401,285378.0767810936,262730.6431602725,249011.9006258362,242889.60340198874,234630.50855009246,216642.6361332394,188070.4608562748,153229.32297593844,117912.37228819312,86637.60082475877,61647.58627859826,43196.36962417622,13479819.506319514,5899818.380870802,4825288.328605957,968998.3894106186,1446093.129516638,953680.8462551795,901400.411425403,1474044.0545626984,1352347.04032513,1095066.82624447
3,48,80,37712.27287441838,107332.25390897856,180975.5191376991,145604.11849356917,153910.12422802806,215694.67938092453,279268.5040802268,298990.0151764298,283607.51925942977,261073.70508958705,247036.92435862878,240212.74137079815,231218.8725172821,212758.0215153482,184055.6088874325,149358.06922005725,114351.34073855332,83467.77417174977,58894.2651241605,40848.550608515965,13077139.779727077,5920176.418461033,4954598.813018953,984372.1594059014,1475668.0793347473,964233.1837744432,954911.3875538425,1517021.1580260717,1357244.7690621866,1075452.3053372938
4,64,96,39549.86824078631,111690.0832415516,191729.2435522641,157674.2510465442,165103.4577302865,226648.16224682677,292151.4033431376,314901.32794656866,302294.27225986833,281388.32274946885,267595.0812151057,259911.19229631778,249383.99689618545,229039.87747377928,198283.39465327843,161462.26179897645,124353.06702020351,91489.33570734362,65152.90115700958,45624.91111905012,13425142.812407326,6329840.916934165,5182891.92123495,987909.118586172,1469441.7473684882,1022563.7961829802,1107278.2359185962,1667584.6048356956,1371830.5409340702,1112291.2683255202
5,80,112,37978.61180963409,114099.05557817094,197605.01592675186,162040.67827166576,166731.69289657328,226600.70842777047,292103.34044330067,316179.56707557413,304737.80056659295,284133.96573384764,270080.6454761978,261991.51390296323,251068.30959180807,230359.3524874173,199290.66264750835,162237.15507526192,124981.68707682937,92041.07193636923,65672.7491237529,46137.752112831935,13163665.735087818,6428683.3910885425,5288361.248430152,998195.9388348527,1449878.1523737311,980688.1759021338,978616.258140445,1461879.5809748997,1217249.1812116003,978122.7245186906
6,96,128,37519.21808407615,110932.06725834787,189357.8642121896,153524.81729492013,160597.56999640554,223508.95147875394,288708.69661588693,308639.13512432773,291528.9514320164,265944.0824208779,248591.0229812132,239000.03211982918,228136.7166561912,208717.97204726769,179808.55709385182,145414.77443275604,110975.17222222062,80725.7166742038,56734.59951855624,39170.53173664718,12775835.652952682,6077958.184681262,5099589.409267803,1014330.4766501216,1459284.6996119232,953076.9864638867,965432.784396196,1444262.843274521,1203922.4638160758,932467.0296237048
7,112,144,38766.482685150775,110032.68755902346,185738.70456405892,149224.8588112955,156620.09886728908,219030.14342328903,283222.7898653732,302139.65867277514,284548.34833365906,259101.4700099378,242322.06014257917,233563.5578581419,223600.39580265305,204945.52973896623,176549.75781012286,142444.15399767316,108174.71778690981,78080.87552753383,54281.500542766444,36943.554728331575,13102426.29824352,5963783.091101776,5064117.394735799,1013619.7591924259,1472409.4306810438,996600.5059045155,1063388.9100678065,1494162.905262455,1207141.314063312,1004436.4857560166
8,128,160,39096.140362143524,107636.07531665958,183053.81385158777,146213.91605310646,151771.71889012548,210780.22740587537,272297.3082481632,291409.9786386035,276313.0953241398,254201.09813954032,240641.643465874,234549.15871769024,226482.26549069077,208855.14325105087,180664.8753130427,146141.31227987216,111114.44341589672,80192.13286814535,55673.85145008773,37802.989943217355,13236594.547049299,5893587.886297341,4955089.952695441,986438.506156145,1487770.9581522907,1076989.4164906894,1095634.9400367048,1486822.2955157252,1222528.5117155632,1043769.4738339785
9,144,176,39001.328836332395,106632.29685847153,180814.33931562887,145955.3655244221,152567.0885567272,212336.90354662488,274680.7302679276,294340.05919679365,279248.0572272548,256821.25267918044,242978.87116919778,236767.45795205326,228708.11605849926,211142.69972498837,183006.0785695147,148476.84119263414,113353.49016567318,82242.80772089493,57471.14479555999,39323.22688712995,12994230.866661254,5881506.729619326,4915196.262424749,985231.2161444067,1468854.322081347,1043607.4422611684,1150602.8823663099,1678965.3170097065,1374556.8479169232,1183231.1461721687
