nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
11,176,208,40013.91295373582,110379.10347468109,187759.13207853213,150198.67224094944,154320.41923656518,213022.4462314071,276019.8486657962,297392.8351730149,284222.73330685793,263584.06377513934,251284.68021569093,246160.1386664988,238506.29524605983,220616.78573091823,191576.44688323283,155807.94561756068,119341.10731035552,86948.8042474887,61053.393570533466,41980.24902773471,12995362.68869384,6026913.555702991,5084992.085197885,1024565.4583108524,1464258.4071403337,968809.320422838,1328171.8883118355,1806079.092079483,1239845.1552662759,880982.5863396411
12,192,224,41512.398782045995,108443.29044365948,183035.11606545007,146610.5171458547,152991.71921579432,212652.2360101008,275178.3876036882,295527.0092686422,281459.99383759935,260306.96385009392,247715.52194879352,242377.05659006131,234682.87736915483,217082.33593216355,188676.95325245243,153756.40221496922,118166.25336442504,86532.77222647329,61204.484765566456,42498.30813967941,13095815.63242897,5934857.910802883,4983982.721664864,1006896.8287310818,1508626.3088118683,1008525.4302445926,1305819.0590636116,1757810.6428657263,1289498.2457213614,1030078.3612721347
13,208,240,46615.512662209694,107519.12475939865,181743.38442221432,149106.96759764318,158249.14911002206,220106.55203219582,282822.7845362005,300892.0497224864,283467.6454227635,259010.5610831865,243551.50688375923,235942.40847432322,226770.0774355169,208629.84151493217,180580.7324390694,146663.62948003446,112378.01949782202,82044.66105943994,57826.19144115327,39975.13219833808,13000766.053307634,5960375.50057488,4927876.106056935,1014571.9866517108,1577138.2246260485,1118410.4150632203,1592305.643176383,2222243.2327635144,1664056.3677497928,1443006.8491485547
14,224,256,46063.345329662254,104267.82447794592,178456.67345113785,143801.9502630689,149852.03059359943,209013.95609121662,271553.4508801374,292524.650073402,278983.62534654414,257654.93247689138,244280.48626256312,237995.4884215037,229558.97958923408,211616.44618746123,183322.09579091545,148896.06816937806,114032.4007997384,83190.48472661761,58594.180287623356,40498.718298852706,12372254.496733794,5786189.828343393,4793923.5928632505,994606.0711035872,1547210.1819486776,1090557.5903194982,1630264.3779389611,2321395.0347952135,1724872.1193981732,1445945.4995668128
15,240,272,41323.9431452569,107927.48767968587,183296.37954614175,144217.65721154545,147743.6669519814,206427.19607434107,270797.03625621536,294850.3662764143,284295.2696189206,265472.54199820425,254336.90336519858,250044.8402129091,243016.29394346595,225514.4919367827,196583.2745680221,160663.25685471436,123852.4812194087,91007.02146550575,64622.32279822857,45078.57141601452,12951401.936386075,5907966.285730427,4974615.292099596,1020950.0968953888,1490827.4042062603,1005197.6617242235,1272862.9765770715,1786030.8782266986,1403772.9519726334,1151264.9416423575
16,256,288,39955.13670345693,113126.63783594848,191547.15523041476,151614.4272039292,155505.61530359674,215310.5426886316,280104.6022397374,303233.6797981585,291555.4365034734,272304.6380135388,261333.94317651127,257261.3124504343,250074.65747408816,231897.63638026916,201882.23285592132,164694.07872073047,126652.5383299159,92762.93244469262,65581.6855306975,45479.84177364938,13416606.376412824,6159965.681061789,5219640.535834982,1043229.8192636529,1478755.2008409626,1007372.2215808997,1210509.727694734,1614504.6449441486,1176516.633334366,985594.6335276732
17,272,304,38223.45979649282,111586.40015260018,189474.25975915886,151817.24179523278,157145.87312670003,216683.46341439887,279140.6008259692,299481.81314649194,286113.3927975383,266409.6047696207,255580.2708749845,251809.57152722706,245070.55273953392,227585.5028087149,198480.39673061908,162272.8126068168,125120.07341065786,91929.11511893595,65234.41049547103,45435.57946919978,12975022.727996279,6104969.884458096,5135702.020480517,1032839.8401629315,1492784.3954454383,954949.6557771916,1115336.6240701894,1507727.3552422894,1097335.5519661428,922761.2665359074
18,288,320,40000.43439383597,107566.10030307628,180561.85204027625,145223.0892284062,152593.01466764286,213054.50762652507,276807.7620652252,298905.7702232857,286612.8622087512,266741.2193901527,254854.56328479206,249780.0861896974,241983.80777148152,223911.75064808383,194690.84780568528,158721.46985672708,122016.37885085386,89360.09345958405,63202.098468420336,43891.76327887126,12908198.889124122,5910779.830413984,4937465.941934222,1016067.7477956758,1541367.8888417126,988841.6598362012,1156999.3583014929,1634202.5435319322,1326229.5250315147,1118484.7625100224
19,304,336,40143.146921063635,104769.7801881866,177923.38734315766,145474.96906592525,154994.72105550885,218399.0807807299,284871.96223952615,307581.74479765765,293876.6606733977,271795.406683585,257934.9693328588,251487.20964230248,242787.7936314912,224041.5568508736,194253.7582745655,157825.9916267731,120809.70136037243,88005.3871412292,61842.45699261999,42627.43347736413,13351369.85450326,5946285.159236899,4818327.472189784,990914.4993141725,1527128.922056474,1001072.0449282727,1160312.8763354188,1535352.2932099856,1232743.345463698,1061739.99496
20,320,352,38242.095300057255,104613.1962088145,177775.60833366317,147243.3721357568,158270.14055393217,223607.5816188902,291897.0261867113,314972.8230410367,300043.37201234826,276087.540087015,260671.8428237728,253466.01253147618,244772.97216515808,226469.58290667983,197187.38014234268,161066.76391914918,124058.09471362177,90992.05642321434,64397.64353482455,44691.66901613458,13710477.454660943,6045404.5734576415,4808419.767936931,990062.1041935275,1498317.000778773,952938.9484206875,1072188.2027596852,1436111.88120547,1110146.9663250614,806064.5053824799
21,336,368,39441.827692858686,108546.23542765975,183386.84755686714,146931.41235500004,153989.28347544023,216171.41732226062,283325.85279000207,308266.3851641787,296464.8517288072,275115.5550908354,261206.67557726917,254568.1799886864,245836.52145687683,227164.4522800531,197372.67220756455,160735.98067055602,123301.11449349964,89951.92926594819,63223.8798393013,43504.658905233766,13546745.970099546,6021780.276942256,4988435.444617851,1022057.0853229666,1512464.3374447338,983859.2469769687,1200345.9693447563,1691987.4468488477,1230675.4627913665,883209.5395448616
22,352,384,39828.26563802981,109029.0815798214,185937.3135972626,148527.87413310516,153272.2884104944,211788.3317779761,274059.8612977976,294748.2384264145,280636.23428245995,258575.6359765245,244622.10413584157,238206.7587315157,230168.27124432768,212943.15382626958,185342.5447612421,151329.99689770196,116530.78793757952,85483.9326295311,60545.355517839496,42081.45242306147,12844799.671264017,5938883.9968382865,5010583.815977223,1036432.2632407642,1540121.8327100088,979938.4174952743,1175033.0496006198,1600091.1509212928,1259579.5234226258,1123702.297734253
23,368,400,42158.3136601512,104870.70676733763,179800.1719424768,149104.09258839383,156714.85431389525,215243.66381191733,275370.23433834,292576.7491840151,275345.79931292933,251214.19503768504,235935.42231821225,228741.58624746796,220670.28118425392,204353.19073944297,178478.27784865658,146606.23615337725,113901.03787482185,84571.47861590591,60842.52979733651,43113.95740712763,12543396.79737885,5907371.463966885,4806981.780742039,1010778.9265390293,1526684.5772942542,1031892.613364993,1355847.473731003,1874574.8630650654,1419372.806018531,1174542.7684833873
24,384,416,39874.47066915134,103963.40543167389,177607.3230529358,148501.45653340564,158523.0775226407,219982.14893306023,282981.84843542817,302669.56724857143,287609.1545227014,265437.77541218733,251818.13548372922,245662.39176882664,237636.8439994153,220212.99979311108,192244.4617141172,157700.4104493136,122217.63693266084,90383.35061853938,64631.35128720585,45409.10604817383,13222601.910166614,5987216.083077141,4761364.654777032,1000232.6189466019,1468667.5596166605,999204.9528517296,1304987.1280708078,1814465.917722028,1368930.829238982,1157605.3564380957
25,400,432,40515.66527737637,105119.90536344363,179044.45631567625,149302.0131496777,161563.51922579636,227861.14720982712,295901.02827433473,318226.6090111713,303210.73853585694,279996.0943016865,265507.652732836,258730.96244611047,249715.16510290236,230516.1316765897,200122.8706505887,162977.04898833527,125178.61680840162,91572.39033466227,64628.91601874393,44691.86877667228,13892940.672823232,6097185.603614059,4831799.542767642,998182.3309397949,1520738.3368545563,1001190.1928731916,1140464.084474028,1618236.9896696757,1462661.6718306206,1412624.5938293142
26,416,448,40285.71721832088,107408.67344206135,180721.8865911989,147728.98050312727,157157.3113736955,220347.73091216877,286487.7111285569,308718.9629600184,294768.6571151964,272788.43883734744,259099.4695639641,252576.3549139927,243476.46378961948,224182.70226670592,193957.9484016834,157354.34599171276,120408.48151033238,87801.4865778014,61832.97622492452,42728.63336456618,13582883.063724399,6029855.940088757,4936095.898516446,1014230.8251736367,1510522.5713544886,1003571.7568666867,1144151.480038368,1602460.4391401813,1361283.4803381858,1272545.4829582605
27,432,464,36046.36201387456,108740.21822852791,184153.28161954338,149201.906178782,156145.93305861935,216007.812455137,278034.8940251824,297372.4995888854,282309.82932780794,260140.63295529506,246439.20422310577,240098.21053424888,231742.33501602823,213911.0036645348,185661.1544112456,151156.17882654606,116086.22843272009,84945.40423126763,60006.83187516333,41570.135697909005,13034548.054242058,5992528.460617326,5007445.921832402,1018843.390772081,1427892.130608713,920570.2852002704,1082217.6574094517,1509218.5760138922,1156590.26479637,995734.1748778695
28,448,480,39870.89267243508,111112.83940952709,189206.61464186932,153662.22662430804,160855.8079768861,222994.18700995404,287131.0598169351,306951.0553492262,290843.45906350436,267098.2653697134,252142.79935550026,245136.54528213272,236532.9947611813,218582.2925963107,190134.26578916272,155275.1645556865,119716.44154968028,88020.44126713142,62533.5826242669,43611.17273582734,12833949.926864566,6107857.792907761,5107521.724471289,1047551.0727189035,1506209.0734632856,1005439.3281967411,1262715.230767199,1813855.3150351048,1319389.2417862425,970965.8441921058
29,464,496,41636.01349370255,115639.20430667367,192352.49512354247,153106.2875688554,158634.24719142044,219178.56017347655,282829.73813232494,303648.4398466314,289375.649616549,267472.6573557075,253925.53714703346,247813.22708124344,239653.1191802221,221767.09980366172,193072.41416313243,157748.33356157923,121625.18006127939,89377.80493538904,63427.61347084664,44158.27091302986,12742318.94134436,6088002.705625387,5311778.545896563,1084234.2321657569,1538454.093624173,1027079.5023592673,1413122.644609943,2006351.833851956,1429087.0340164215,1023493.5852641702
30,480,512,40467.454111182196,114770.50620119694,191169.8275640599,151584.72093138896,155417.34056418444,213457.26908264984,275372.14627311344,296213.6921577035,283412.7073487971,263432.15372697596,251466.96135890426,246326.1276855076,238608.58971278527,220811.45495762335,192002.2835210832,156479.75009402345,120171.53838129135,87819.40291258277,61870.87851925497,42697.253417110776,13056340.745251706,6095990.618077657,5278964.738446234,1067441.772958064,1530440.0994194476,1028811.4089824521,1349115.66328277,1849801.5841459665,1415337.7719739985,1185746.275387359
31,496,528,42334.55998829637,110096.63361953503,186485.16272174928,149658.50658509682,154984.74192929754,215092.6655134498,279099.8917685218,301211.49598525953,288747.9873995784,268778.5794011503,256961.89021033692,252066.9503015363,244438.82215246756,226444.3442564484,197209.29149906125,161166.78189437272,124349.32359145851,91542.11198992067,65193.89499471172,45665.4856188555,13382993.988467496,6098391.422350851,5063688.724975229,1019645.2510356713,1541677.6410664283,1105765.8972220127,1379727.8597851447,1725496.2324290348,1335294.37784103,1152046.8436413335
32,512,544,43542.973990589606,105190.8236854591,179845.50323311452,146176.0091247147,153780.56080874652,215692.89439210572,280894.1865840458,303281.3225054038,290059.6975768127,268712.88262169756,255537.32728443213,249740.18334687906,241757.92458685013,223810.56643104157,194816.28204586986,159057.02873914942,122501.76285727989,89933.8329325797,63819.59653649425,44528.43882790585,13336155.349930216,5946746.023038476,4835532.426834405,989617.9521326965,1542045.040270153,1090256.687541486,1346417.136155818,1667877.1743750449,1341891.187941486,1163952.550104826
33,528,560,42643.20287199131,104998.81997396304,177601.36750870149,144067.84740762317,152346.50845979713,213937.54693972808,279058.07862171315,301503.11366507836,287887.52768314665,265468.24432843144,250810.7178239902,243580.3749356255,234573.9322176327,216180.81666021806,187311.84591061925,152118.6507192975,116386.4801352737,84724.66030564584,59472.44852658789,40926.38607490668,13149280.050237993,5852198.795639937,4825813.519543296,995604.6207831305,1520105.1768244167,1066891.8354629679,1348875.08834642,1790107.1956855853,1437118.757466114,1210843.3771597978
34,544,576,40367.167840939925,108911.16884236774,182599.70238634534,146866.28801733063,155584.5552917878,217793.25606347236,282198.17662950815,302554.24047163525,286846.5632328824,263208.29948571994,248103.665997852,240805.57972864242,231900.982694799,213758.10430421607,185301.93599939815,150638.3113823315,115449.46172561796,84237.90768352791,59280.01223338618,40866.63198996484,13028836.311777236,5938281.658554106,5012731.187436045,1013626.2213258937,1467833.0059439808,994884.8650778696,1365420.8220829116,2018174.4251734077,1544675.2635682616,1147297.2717018223
35,560,592,40897.54937181227,112491.41756983455,186195.12011660068,148606.0049544992,156082.2425664549,216827.9843805881,279931.56902290875,300144.068416835,285490.59982433135,263500.16349397256,249984.7671166488,243825.9555205846,235512.4718153453,217475.1744723826,188752.56719711464,153581.09879230626,117778.94941598823,85967.38949714767,60502.1535687366,41708.126305535945,13207186.077971186,6025395.422797375,5159717.490742869,1069433.0895651013,1528580.9049969418,957364.9484832003,1271774.5983401593,1912354.7235324814,1519512.4581756117,1304171.2773569447
36,576,608,41516.74450286101,112930.57667739296,186261.8506836749,148411.90679385423,154949.7256797774,214800.69187876987,278658.30481253087,301493.03076109866,290141.0329400979,271265.8160115225,260402.11551284016,256206.36081948326,248860.8351311296,230643.30237373256,200747.87586122533,163801.63926926255,126059.3160335291,92469.51187595319,65551.02279559677,45656.01353035349,13564751.95616517,6078664.508527459,5166693.254013479,1101597.4416875106,1547758.3317634722,975076.831029643,1353481.5745037585,1880029.2251979017,1408557.6622480631,1225347.1323474927
37,592,624,37384.40332885404,108358.95576442701,183526.7175037871,148534.929318356,156406.0051769981,218647.88462620662,284080.9188692332,306253.0869640596,292898.9312509786,271869.49857349787,259204.54207309906,253621.86450557862,245283.79069804665,226481.5082337148,196411.88645422863,159641.61929789546,122308.58702595723,89232.1567998129,62827.91220685705,43384.565362799025,13352227.227056934,6045778.002266645,4987488.314538556,1031905.5623865622,1448602.7515068739,922947.2662139846,1162737.9693308987,1577116.3962372318,1251022.0209270983,1038029.0374735824
38,608,640,38578.58344375411,105024.06415686046,179492.8835201457,148155.00736941397,157892.55398463408,221087.68697905578,285065.1097665281,303292.28253219026,284978.26251873176,259218.08721907655,242784.13077695854,234972.60429388855,226311.77135918324,209008.35721291092,181722.35391604164,148276.96448774484,114149.73567189787,83754.19769865448,59371.80289641086,41347.021138550714,13060787.76106377,5947981.2399773,4837438.983959939,988941.3470597534,1449831.0048620799,971327.3908853534,1246214.9443085445,1733507.6231293932,1289509.2842450924,1130807.2969584945
39,624,656,37833.87144497025,105031.7085439569,179469.03001029303,149082.44893286013,157408.55474823504,217408.45533441208,278245.1526843095,294520.1518515129,275348.24647188326,249449.09467290883,233448.9449354478,226683.20865739114,219624.18083385198,204214.80186091983,178772.0706568836,146864.0342368304,113865.55198614637,84210.5300233073,60263.10255160595,42464.23673881031,13317855.79565302,5970436.536183642,4832366.202275804,986376.8616471796,1446543.8825301449,935929.2764600164,1251083.3977111804,1786818.4396262083,1294452.905385482,1059943.243686235
40,640,672,37250.7451471357,105522.23571746946,177693.07467079564,145955.71913363444,154014.09506853588,213880.40620915478,276451.3743893443,296565.96375399193,281955.1482906751,260192.35393444783,247270.2567299226,242120.61844169124,235079.9608891515,218314.16766005044,190630.5202200687,156149.77956984588,120687.60993523197,88932.23231232572,63331.53502735438,44299.606136433365,13391224.569732059,5948298.365000005,4837121.743992589,1019627.2208594678,1493152.423524418,918195.7413491595,1065134.5679423308,1393577.1099598054,1032891.7608095802,836651.8322991809
41,656,688,41994.57362771402,109302.65645626179,181556.67993604593,145682.07000482452,152639.55946691905,212918.91658454068,277558.8487000085,301082.11065823626,289950.32358777605,270743.30015994806,259109.26561435443,254011.60732164723,246019.6533730223,227661.45562835207,198133.23913988422,161868.84749481545,124870.10151235427,91891.55385901306,65366.872912419756,45657.28261615884,13014814.722335396,5927938.998493567,4996667.581647761,1062021.8538443507,1557802.1454177636,1054234.162516808,1287558.727685926,1632236.2591798601,1175610.0510859077,1117944.5960381962
42,672,704,41596.25791674972,112053.07729682524,188297.25253728245,151486.5183605242,158498.16174740152,219883.52276469307,283505.86274399306,303308.4509697995,287593.1563398819,264252.57298904343,249462.17607511146,242484.58345339913,233982.03720743596,216299.76416706105,188263.12005726976,153885.5777504465,118804.0113722574,87521.66629282574,62348.0659205962,43625.90951873582,13208163.747622905,6087465.426378247,5141960.3713809885,1054768.1052155753,1515780.0372960705,1035498.5287426077,1287697.966407726,1708838.0053757331,1313971.6959089031,1222598.4094382809
43,688,720,40235.06881458572,110138.94603981293,184556.40071626537,150873.93397474248,161014.0783714241,224607.12031976407,288355.2207408377,306444.72755558096,288745.01003872976,264146.15255928994,248888.46659460737,241911.3255110624,233585.1549889355,216095.96382027885,188202.18835537462,153899.27808919057,118834.30899083383,87534.61602996284,62334.15322044581,43591.67192493977,13814667.466041315,6133233.354132151,5039821.025745664,1056951.3668794518,1538411.7892261236,993676.9996292404,1141962.3692011738,1482377.2476371974,1118293.1634862432,1012915.4647200749
44,704,736,38915.26183454658,108048.98662667307,179431.68559182528,145207.9886503667,155009.3032516783,217901.46216071205,282828.9534860969,304038.74030577735,289841.5172966272,268111.86867407674,254812.72777854398,248877.45110366138,240794.63122930736,222944.8125064723,194289.71028817035,159006.15876422377,122899.84190964753,90627.00289191086,64605.50177128467,45226.13024073658,13613916.70475791,5977979.279172176,4943949.65026304,1036689.3268250104,1495485.7831433902,1001570.9066974077,1152975.1291669714,1460827.2950116158,1108432.4828156396,1017362.6410588016
45,720,752,37469.498930689835,107320.85810375851,181033.13759023204,147940.2915833279,158386.2008377144,223173.92038137987,290252.5405912698,312495.6458594046,297957.8985120195,275161.4100045157,260663.36227626324,253615.58479990726,244551.70869183648,225898.03278322032,196658.1999534598,160997.61837789332,124658.45110112328,92221.6324667795,66052.59793705112,46522.34505504275,13593993.030331826,6051830.2180865845,4930424.30600471,1013945.385374277,1406155.8689563388,973029.5271200285,1210839.6545097888,1560115.599741627,1138851.9312907322,933082.4127267412
46,736,768,38599.38073707599,108950.83732549776,183634.50371402325,149849.71594412872,160284.8387187044,224791.8316658966,291007.3675919305,312243.17629423435,296963.546345914,273802.5497233543,259190.88320910672,252081.88993688137,242890.987214111,224044.37175082238,194611.50727817212,158828.6316102703,122481.06301001995,90157.56592006447,64201.87485953578,44945.92193003879,13600967.888558276,6090026.408432371,5012265.387058179,1019618.6087832936,1433686.0076217072,972413.647187043,1270243.9584807758,1753214.0931951108,1285657.142896811,1012095.3622146354
47,752,784,39725.46945231144,108874.31025094843,183211.65777741917,147878.05370279393,156846.37256362336,220358.77331068326,286494.34039100533,308631.419050961,294516.55400352244,272271.2447832065,258257.9299643889,251492.40587847878,242388.12662929887,223357.76983090604,193541.8005735537,157326.25901915922,120646.12810934652,88171.87782429233,62247.525943192275,43152.146318386076,13294901.896210635,6016551.185349104,4992850.57317142,1027310.9010293293,1482074.9102348941,994277.5464104599,1259362.964328105,1703993.120194934,1237314.8058157272,1028617.9243875516
48,768,800,42114.903403888806,109587.10286914186,185468.99783302585,150826.12722069325,158250.5228091378,221347.962222267,288873.9414570312,313142.09831241996,300632.95371038903,279244.9020710454,265812.41940034967,259675.8559490151,251120.32806398816,232231.05412713235,201958.51919177934,164748.72992670324,126761.12594325686,92917.80195454136,65750.36060684723,45635.010239362084,13770878.876358112,6157840.522868768,5013822.1162068555,1058156.1850884005,1576117.2809935904,1073636.085420862,1335624.9204219552,1732452.8378354781,1159908.76941155,1026530.1404234736
49,784,816,41065.30967872636,110308.35945223582,187175.4602721225,153111.54449946084,161124.9774628854,223294.70205127366,287309.1834891765,306785.63183731126,290632.4930742436,267468.11728764896,253630.48864890533,248028.78628732392,240786.78940177648,223814.35758172776,195753.96258653962,160694.99995336845,124518.20489916996,92012.28135119162,65713.53564311296,46090.11842560571,14412033.325082712,6258145.914009004,5069430.9210578455,1053057.707265274,1570150.034748412,1056370.3524998343,1329348.9992548295,1749023.1578625091,1187728.8018232635,1033168.1668103741
50,800,832,41662.46500078497,111972.62909488607,190427.54728924145,154019.59483678185,162246.35920338568,225956.5485587938,291166.4815878159,310706.64441681997,294013.38331958494,270099.6637593827,255206.3027631292,248159.67192533857,239301.47664920395,220923.78263013784,191968.9958715007,156620.04524548305,120665.87917174837,88708.0245242467,63088.90042614705,44129.60020918541,14409946.261123482,6303797.461345198,5168202.126732694,1037525.3133509976,1515050.9059368824,1018950.9915503057,1383568.206910854,1870380.5491123358,1360854.242956038,1092233.3132362044
51,816,848,42376.78062952803,110224.59278009176,186585.7559544523,150491.64727253316,158930.63417939589,223981.058692911,293305.8000009387,318269.0253013202,305760.59889500856,284058.8349669571,269902.98676470364,262537.2859992003,252443.33966447308,232055.35183838275,200595.17682288,162613.73175852984,124245.40213435153,90325.56704802086,63285.339801722184,43409.79374580491,14181343.399575705,6200381.3061487675,5076620.604208231,1032508.1786969339,1540285.5553719907,1044531.3666576181,1398529.9216849036,1871448.6179827738,1476832.4702522678,1247079.434527293
52,832,864,39262.80930057718,107028.53203467687,182608.64380770826,149953.39681539068,159500.69300990287,224413.10160916584,292128.46166430693,314174.1549198059,298577.3984570065,274475.1901476314,258914.4725656984,251231.9884603382,241894.42458924744,223147.11174624032,193850.08452304595,158126.37877205713,121749.78693237902,89347.69853875265,63306.48728002676,43984.30519616517,13928829.547217134,6123637.13844266,4928760.773145139,1005930.3932499454,1506320.913119945,1003884.66130102,1229594.7880430333,1592861.8795826775,1224922.6936579368,1058577.8659384812
53,848,880,43496.78221319015,109230.85755493547,186826.0556803421,152167.5721790681,159513.2583912334,221748.87856900026,286698.38971677975,307218.8378237357,291615.2393311777,268440.7792547539,254006.54860920715,247227.76942628148,238520.57713371003,220244.72912635392,191354.41944570735,156001.04993273513,119954.0705584881,87835.4614607337,62033.71814524304,42912.96084615232,13470569.243974293,6134988.970875191,5027350.254248896,1033192.4252502868,1580030.7609842168,1125335.723143811,1463275.2048794788,1984181.4850477674,1414592.411919193,1173625.191899789
