nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
10,320,352,40143.45354509648,99829.32454992077,164444.53722383393,131783.3078727293,138222.6070247388,193272.7641523883,251629.44240126244,271899.9911513153,260117.0428415213,240733.76764538584,228437.61309207877,222737.3906663569,215305.42201718406,199284.05876957878,173639.76994585907,142043.40510726706,109678.78165853317,80731.76453784601,57390.19141634805,40020.770297864045,11459948.006309476,5344513.568510549,4533078.565197339,997023.1239957666,1482010.5262247573,1072799.7622583047,1177630.5372562092,1535489.934079,1343591.220054094,1132447.0333204707
11,352,384,38438.34423284542,93396.40651733022,154355.97782661623,127248.67315806546,136340.4555432119,190922.07935103847,248450.51639471462,268983.41370806016,258087.57295686798,239410.2782587267,227307.49950617756,221364.35410879002,213534.94285664798,197257.96304972988,171656.13299821017,140378.81449588682,108481.6575222374,80011.1938333474,57063.5992403616,39972.702922310586,11500081.20328205,5198507.708984663,4236114.6779925125,936224.1958028232,1488812.2799139407,991338.1929540326,1061744.6318559772,1549950.9716715326,1444802.3672519617,1260785.063821429
12,384,416,37523.959271197666,95230.4756778601,157182.6258504485,129214.75853528838,138429.13192881798,193354.1068418091,248954.7775768183,265797.86382648675,251544.2867724619,230619.68751288924,217089.03259154313,210337.2247670452,202383.40666430423,186685.59635221076,162200.7145139617,132311.1989161668,101829.08799460449,74644.84426828758,52785.27103782769,36570.853688345094,11485265.39242234,5242264.111312197,4332131.647870354,933015.8011861583,1474409.2486244787,1062891.553914657,1090335.0846845226,1478265.81980454,1158561.273978981,942690.7594612604
13,416,448,40245.818251074554,97194.42500766358,160192.2673421768,132034.68099641643,143918.74343563628,203338.66245618206,262751.86894732603,280942.6720017192,266239.8603500104,244904.957215488,231838.29372513303,225911.80563777848,218200.7363325226,201641.15872830327,175298.87343162388,143031.71555644833,110152.55839067328,80884.02451411742,57386.921657739935,39976.61625463764,11741335.329530725,5358802.2214283645,4413121.896235616,978665.7631874203,1590336.9509401997,1099062.8197475646,1056231.6674404107,1462552.7949918348,1173687.529186091,1105149.702975321
14,448,480,38138.42358981095,95731.20688697498,159942.26937257225,127611.42530935876,132140.00554345277,181400.23469408136,232539.7126589839,248551.09964918063,236633.85229225983,219587.24124105743,210140.3372082682,206965.12745926718,201850.83742623142,188233.61464571042,165103.12489385242,135919.24759456073,105626.68279727848,78278.32892630193,56054.611601448196,39396.55724818842,10681158.711428775,5095985.2513244515,4374388.679856749,938730.8582107453,1465155.4872417615,1000275.760162291,1061661.6928013095,1509093.3994787266,1268598.0628060068,1065843.2806365388
15,480,512,39134.842124052986,97880.74838097315,162097.54648061626,128490.73578927513,133022.72769631818,184882.89470711153,240302.40479025609,259418.29042205273,248208.68147454114,230180.3311455281,219264.8913147421,214799.77820542426,208599.45797180824,193889.6987597235,169550.02642375123,139102.182534206,107639.5376250128,79345.9509051479,56459.88238578279,39406.51031888261,11353017.151027918,5217213.254460172,4446731.511285767,976526.376991016,1536532.600256812,1085593.228788929,1113939.1911961022,1506572.8804824115,1416042.9389907916,1231567.4035414783
16,512,544,39087.99009941008,94333.23070646788,158582.75061251165,131265.00396343117,139903.2272671936,195200.343467473,251796.06108290332,269581.023595418,255965.5820406236,235604.92546085105,222596.94621814805,216123.41572644413,208084.2581756531,192004.76068431512,167006.08915282472,136616.2059839323,105714.9198514832,78188.56459078661,56029.887045035175,39534.15763835908,11772824.832298882,5344976.986686274,4269535.840068762,966291.8808634086,1522222.270127212,1116386.2462152047,1102575.1491108434,1467025.9936973834,1159080.247922093,965270.4442839435
17,544,576,38493.97300384824,96102.33465813923,158438.16858715814,125822.41308634929,130958.04213368848,182726.70500559115,237763.00852478135,257396.46284163487,247521.04816730716,230696.22543185693,219942.7751127103,214377.14719874362,206364.07483700625,189956.71607193726,164609.8432197138,133983.61960469437,102985.53688396067,75494.49898303626,53480.797205102404,37203.949980547535,11537920.334258059,5186744.474083748,4369234.770334288,955432.0365808199,1514220.5107181603,1096919.8939322473,1191770.4744840004,1425963.6393085755,1064578.353627881,852222.7118259071
18,576,608,38409.94734735703,95030.08724721218,156109.86207110685,127233.69644332567,134870.34674109746,186843.29409616257,239683.49464410564,255211.42891189936,240917.29497420526,220480.15872639325,207433.6880854223,201143.32202509072,193926.0414773425,179460.16101706272,156652.26448807179,128630.9681582471,99911.86367816557,74169.13457318392,53341.418800583226,37775.35172430802,11008862.72324368,5124876.575890592,4331086.915625623,939043.4690196527,1440344.4842298715,1070562.6339564247,1187892.123243542,1652852.5966922168,1271244.0851702185,1002186.0077173824
19,608,640,37600.48712889088,98154.89277100447,160109.94248653174,129791.43339141176,137586.5776373721,191901.8182125915,247918.2887917364,265787.3829568387,252369.80341651046,231955.87533739768,218896.98109292288,212725.17203540355,205372.46894115125,190137.29393535666,165876.52807739182,135961.62271801397,105254.92892051394,77721.49687937346,55461.85711508294,38855.920564588116,11083495.787814097,5256846.7246848475,4450651.393270642,990715.0072219451,1490131.1598982953,994807.2704288117,906857.278761002,1199421.5956930106,1063811.2417718647,981174.195838837
20,640,672,39137.644421853045,99363.06707563999,165156.31582218315,132980.05954689407,141078.91953992366,196069.16472518563,251183.18192149804,266634.8687066071,250668.0092357238,228239.53040917678,213629.92586312865,206313.82318209863,198356.57900274498,183171.99844147862,159558.19504991703,130673.03016703135,101118.57674567481,74649.9449464922,53250.69412920612,37271.01746037288,11666316.032123575,5377705.749568233,4555822.808502819,971662.029511817,1496627.4984696717,1029868.4095226321,1013464.6271903268,1422791.6067124933,1201470.4367048668,1040765.6703041925
21,672,704,35751.65220965457,98359.92420182253,164022.2223401368,129524.84615329308,135522.04341663595,190610.42907768238,249162.8254614461,270081.319195075,259182.46987089317,240425.2434860583,227947.10716135797,221119.1034845142,212074.2431073857,194644.0409795392,168256.91877853186,136663.7656464605,104856.76446101774,76741.07008641069,54265.062656609276,37648.0967513353,12035924.406466868,5336481.218323904,4515063.078107411,938332.9829497233,1427906.0386457965,1022365.1345587719,976131.6256158378,1346232.2764837595,1205611.4187450279,1080980.5229722126
22,704,736,38880.18892442627,98664.70001970713,164016.8491523083,133685.76704477906,139403.00745459468,191572.42929388807,246359.36548241798,263628.9300516024,249823.4732999522,228859.19471236246,214912.3878094022,207790.07640881173,199957.14746417527,185049.79880990952,161863.43347231034,133430.98455048105,104226.21817225353,77935.47514581513,56540.35780341597,40434.05335126552,11484916.642676787,5364187.402634159,4489993.004656283,992596.7258112192,1521162.4967446115,1009258.1958513776,1168362.44979349,1593091.0234451883,1277737.071941989,1132641.2897917423
23,736,768,43742.652184510196,96911.76269564439,160133.9940883036,132245.68039720677,140228.86704366637,194470.7412858502,249412.94378866573,265326.87217024434,250057.71663357728,228162.327453656,213603.91147925533,205870.79204290314,197398.73743466582,181995.64511874403,158610.840096054,130304.27605099243,101467.19942213596,75661.37644155865,54759.64644591586,39088.03344854893,11917995.157264084,5368296.675946789,4372110.911607765,1011424.6854594698,1583390.0338314993,1179524.5501731934,1451124.7701781807,1933218.2956182873,1387499.7137540693,1070391.8844688889
24,768,800,37354.79503461483,95523.65307404772,158433.81678520885,127206.98025537847,133915.88542526646,186160.6436773086,239422.24654306285,255510.01645669993,241928.6777475161,222272.5921258322,209899.5575373551,203934.385344744,196516.11382712636,181331.80725217343,157482.49897469374,128371.5115226779,98749.48174380617,72415.40174456715,51315.50355643737,35724.10649147145,11287517.925702605,5179651.932030505,4343969.942340614,937326.3321690698,1515754.9565232657,1041898.9286289996,1094843.1083275317,1513946.5251189673,1246208.8676038873,1087200.0447602908
25,800,832,43338.52299492694,97510.77033019766,162318.0006697493,130528.29712890276,137517.6710538244,192481.92377285045,249327.50093592014,266976.18683750246,252661.86608943917,231342.57573502266,217380.22055469884,210131.28862449486,201702.33517074422,185794.6633490211,161523.2603584907,132214.9402494852,102478.15444992817,75987.42252853572,54636.805622064065,38719.49522203085,11570493.27779375,5313898.594054867,4447901.571714604,956250.804386041,1538141.047607594,1177871.5403723526,1400031.4832310944,1679981.2179426055,1202461.2888103928,1049654.8142886872
26,832,864,37847.13489390264,98326.74600553935,161883.49998427194,128990.43622786095,134785.44152816077,187373.56946447075,243460.215226987,263992.5430889181,254826.31690653882,238905.14218780166,229570.34319709838,225645.0493131694,218762.77827143052,202437.86757927047,176106.7144204465,143795.32289009902,110868.41695824938,81556.3966938192,58018.650948026676,40569.39163346451,11831885.653738476,5342066.521031655,4491203.128357124,958848.9841831458,1519286.037064566,1077133.4282141433,1274459.3425771606,1535319.40737252,1134963.6396949426,968990.6213600644
27,864,896,39459.65703296532,98435.96024046,163720.72354468852,129870.40661798642,135970.93963328857,189924.7406608871,246538.6087421079,265458.78003403853,253279.8626234071,234185.8945046251,222203.73413317668,216472.07724187718,208759.52903000667,192524.9897403425,166992.4820915833,135909.09096599626,104373.18428011205,76407.10644931975,54038.673264044024,37524.22808790836,11370967.007920815,5275154.016989036,4503651.5393872075,949761.4273281189,1499105.284615357,1137471.990392303,1169590.1286947422,1459359.471975244,1231944.7488224488,1186889.4113761117
28,896,928,39395.03298136735,97155.19818881917,160771.50144062273,129304.03433160674,137683.24663810997,193380.59446501202,251341.64932759418,271270.490777926,259935.5973743728,241405.13591774838,229380.30450486534,222872.36330800925,213951.0630264505,196566.11183095723,170259.86595441296,138808.20926610616,107159.35636766464,79160.79392512936,56728.203592679354,40082.286091863636,11662062.020225024,5303039.169027047,4452646.117936253,941543.4132252327,1492282.767714544,1069107.4058552287,1212474.8394884688,1623813.5048091675,1265483.4341711223,1057587.453602941
29,928,960,38998.57147714001,98908.98493113313,162489.20507770276,130807.04362912608,138562.07887291076,194677.7029705825,254191.44499815922,275520.44909712597,264313.5137511119,244957.32127534362,232101.49625461418,225318.98997307647,216608.72230517628,199521.60658968307,173251.5688703286,141453.06516188016,109155.63309317398,80381.59047651426,57213.13545187905,39973.5396256378,11761343.674016446,5375340.131779541,4479190.027210468,1010874.8563571585,1586062.3028188257,1020552.831730856,922096.4505927305,1394249.9716787338,1265586.8105164976,1047394.6916141077
30,960,992,38345.29845724945,97694.96382821607,162318.1213906337,130079.95614696249,136021.3132826921,189817.1805181689,246642.5631417685,265849.9779649408,253710.68840701215,234341.25519478344,221874.10897574035,215599.40487903645,207471.20274112563,191094.5817583871,165706.19823948474,134940.63837260593,103750.25803306188,76059.1698726087,53866.96365965937,37448.68333444006,11123111.497281106,5248436.595266155,4450351.985533706,960525.5349793911,1491190.4371305841,980404.403488478,1114953.1146779563,1525526.691206726,1078524.5301634562,882760.2381278476
31,992,1024,41544.220798661765,98186.9578800445,163863.4698936835,130395.11387982237,134696.78266243383,186476.51297703036,241074.35348990807,259032.50573082428,247471.12049447742,229969.20744170848,219763.0673571592,215635.68652840154,209312.1711532957,194249.2164738013,169616.15291980878,139099.27901882023,107787.94173726933,79757.99809627947,57127.89690929672,40249.187906028325,11928370.981583536,5332078.083498802,4493018.367654674,955214.3949860438,1527015.2945631573,1100503.8182893996,1379039.3381783557,1699226.6790226947,1220189.2340314626,1079590.3145487844
32,1024,1056,41157.1143389141,100208.46352499154,165348.60201881165,132802.76814172778,140228.1541339965,194338.50867863907,249540.44721461937,266360.9687746814,252378.61625274323,232057.98933225652,219363.65429042865,213460.73506016322,206228.53913361192,191095.0304985664,167023.93130226358,137392.20788496023,106993.50550152521,79709.64239137815,57588.51755735305,41003.29507493494,11614925.957016688,5381431.399237167,4569313.303888084,996454.0277426926,1548923.9408930189,1105676.2598028493,1335034.8187675383,1663616.0660993475,1159985.042331358,1046900.5017535136
33,1056,1088,41181.892998070325,101599.77909895909,167131.02869453686,133642.16130244808,141579.71050925247,199018.491994219,258930.55236598858,278678.2522235108,264466.52663880796,241522.5916397292,225056.49397897447,215178.57276815156,204455.18948774395,186765.21402517753,161218.68868905332,131064.85285709273,100826.61284050156,74100.21041126148,52703.04179044818,36851.53556627771,11759006.472719971,5427000.510723632,4636112.577165376,994832.7103171338,1528397.2244470294,1127741.8052303276,1324748.2770651593,1688172.798468512,1215833.242685978,1025453.2941053639
34,1088,1120,38886.31177169193,98778.34625716806,165648.572027661,134281.8994727004,139970.05605200803,193237.56578447518,249143.15413348205,267109.2795630943,254125.95724456932,234560.09013940353,222441.68349359772,216951.48335356137,209881.45573193027,194548.8153127686,169892.72797303062,139395.7109084232,108043.54070918578,79908.2494551051,57155.22215739838,40183.76970753397,11520572.781933254,5415009.622762512,4492989.950363096,966942.2598002387,1493620.417479981,1048915.039643068,1164789.2079329335,1412723.1114428986,1170713.5991249303,1095355.8530880997
35,1120,1152,38878.66131666277,97077.43848115005,161295.58655435962,131425.09432348816,137612.1608411827,190088.2045902722,245162.549767773,263492.16273980803,251703.55126601656,233308.91233500637,221655.1053423475,215734.7729598616,207745.43375048263,191649.02916599094,166814.68778152257,136775.0290047102,106296.07596624504,79155.23578493402,57291.35574481916,40995.95994777125,11604414.167138608,5364226.310457489,4408130.675611794,976281.0585204458,1503089.8585763401,1037257.9044562653,1215002.1629003023,1543365.1493656428,1169048.239251922,1006935.53981109
36,1152,1184,42847.21964952948,98767.27200504564,162625.25880477764,129000.19960692337,135151.009073948,188247.13093205317,243438.0219942419,261101.54700208094,247984.3371939141,227976.1193863782,214957.26738213105,208393.80211768104,200599.48749565784,185290.6789102407,161464.22581152865,132358.48640981788,102595.55225302286,75936.62120016542,54372.985938253616,38262.86052571042,11145347.80692918,5188328.436443269,4490418.392730199,977931.7808178263,1496148.1459704267,1207789.765928672,1436725.712170036,1709426.284205423,1241921.249189618,1145048.089611928
37,1184,1216,42219.03518127199,100810.00799117322,165911.8999749524,130158.9618616435,134428.12101351304,187128.08720253265,242982.64254095685,262087.98901152267,250454.50551411355,231390.0214007021,218588.30424502768,211542.98556461727,202749.78856422935,186234.15378504235,161314.2100482932,131441.95656005584,101298.45428769536,74580.64861568887,53160.95971718338,37284.363934523484,11259315.752857212,5279840.111607715,4591333.661458274,1004743.1852135181,1528704.2627972437,1090136.974291644,1234269.4661435867,1581360.7245719,1270818.2711626904,1035012.8174163144
38,1216,1248,38387.303466813704,97169.99480755487,162556.99751993688,132680.35252189185,140405.49530866242,196819.58605109333,255768.89050799876,275595.106949229,262817.04412502114,242227.10667585908,228442.99833816814,221053.50339672522,212170.43571668628,195382.69820446803,169784.30947348208,138852.0769214544,107439.50508428094,79440.17390441055,56869.926620082704,40042.97339114164,11560042.921127789,5360865.037536107,4433265.1830044435,968241.1798518354,1513604.9862451346,1105916.9146133135,1225451.8307487401,1666548.7267021693,1330931.5169134575,1020910.9262471905
39,1248,1280,39205.874846743325,96957.91308474756,160622.1822775732,128647.64476883766,135442.8821777643,189380.99286989166,245850.40651752992,264841.96287862066,252721.54415917982,233307.6112728589,220581.26512106572,213993.3026481955,205749.44018356214,189568.45332755914,164617.11739159172,134370.0043321416,103634.053239636,76253.97842303693,54215.58500616192,37821.037327623024,11284389.579896722,5232484.385239715,4428895.148998146,944723.4454040934,1508469.3779188923,1015294.3495227346,1258475.8530054803,1727061.109575761,1234739.1452513498,946038.1407834159
40,1280,1312,42627.72495208662,95092.42107820063,158868.76618435132,130342.26171536707,137227.9497121238,189943.18232367124,244617.01360787151,261199.2989960355,246594.51302613984,225269.16630418404,211480.95983967726,204589.43696757144,196599.194721061,181089.19487012204,157141.40727364866,128125.09278005855,98699.86506903871,72559.6374464324,51582.62469108021,36026.09167676664,11582821.40894907,5260549.226001146,4326304.633987632,946856.07653893,1534525.0172812187,1155625.8388015127,1482162.4589018796,1894289.5118923862,1548653.614162354,1570212.1228795839
41,1312,1344,42838.859080980605,98985.85688791117,162575.56333536693,131098.22576645765,137947.70781961636,191040.4535533551,246315.3678025629,264618.78875301825,252694.94437562826,234120.03181906906,222490.16538558647,216910.63437359806,209281.07273048843,193128.52916617456,167646.31869978923,136537.87489469055,104905.77176318884,76816.35145851874,54344.2562106829,37770.638942449616,11498824.165729502,5310107.789898318,4513696.461679563,970619.8625923548,1572526.335855549,1218544.768918389,1549254.0769061164,1845001.8889476408,1291258.7451403646,1041052.1939586297
42,1344,1376,37230.40210700243,94313.66387291792,155359.45685691808,126298.9577504863,134219.07229724905,187683.04863089405,243683.7041083785,262764.5372722897,251235.28763642497,232609.46540508105,220602.12287230225,214588.2703831988,206830.1243654801,191081.64876684308,166476.50288079813,136441.77205211873,105772.50222667753,78339.60342668837,56172.56243986563,39617.32093343629,11520728.577562744,5217768.533847357,4307918.258604761,924669.6744473459,1426744.4707408573,1029961.4779432415,1191944.2348186926,1444194.3016429362,1128027.3332510944,1053546.105249048
43,1376,1408,39912.5141046611,99184.04404248139,162305.20401337172,127457.56503671262,133342.27647697844,185854.50695272125,240216.54289354183,257455.20890664525,244642.46179684944,225498.58833435897,213479.006340257,207647.18729793892,200135.1584821334,184738.14746314634,160666.679705391,131351.05194313006,101505.22269655502,74888.57333756576,53442.322128385706,37469.22538060001,11266972.63322851,5188329.263012562,4537604.660847174,953343.629370239,1413249.484955718,1024444.4593228637,1422594.8440747112,1733921.8289964804,1206192.5719986374,917568.0726758288
44,1408,1440,42966.36928892065,97807.75323714205,163965.03329528,134626.6692069649,140800.36832589042,194079.12023749843,248905.61498384495,264959.1486309006,249880.4280051248,228298.07843680127,214217.6398625263,206976.43938099826,198776.6269099171,183298.38247056023,159526.54073088142,130657.30982890079,101233.23679195486,74927.36675522024,53665.746679465236,37777.69223453682,11231211.19851848,5398006.5315246275,4422567.261332235,999258.694790745,1533338.2340828935,1073131.5886059268,1338866.4802623377,1953900.949969126,1559485.0875259307,1261306.7380618607
45,1440,1472,41127.352620062375,101879.27593787438,167860.5903628565,133010.38105664344,137903.11960113802,189673.14855377225,242786.18688911464,258487.75909537726,244213.4471055026,223584.38065502976,209998.22917094734,202793.41825294012,194507.60714701595,179148.5301353788,155834.0541304302,127699.92923688568,99131.551869889,73645.56810131377,53066.44555819907,37685.90875616129,11278745.994891781,5336664.749627032,4638493.112892925,994194.4727636605,1495191.817948176,1050740.3688431883,1353679.9098910051,1838507.547958225,1308445.5838105492,1079608.8149687238
46,1472,1504,41344.968873871476,96454.83336629962,159853.58102395263,127390.4226632424,132443.73490445802,184878.5153336861,240607.44058721335,259484.50702781437,247561.26961830043,228265.0267651372,215237.2358790457,207983.64249203936,199145.767627691,182873.42972252308,158480.24312007352,129305.46650074937,99887.36431867378,73811.55639612627,52892.62517765151,37364.78189716,11347480.381728692,5210144.368917774,4368211.634049187,957813.6835040491,1534492.345082778,1128446.3357751614,1371767.7963709407,1783905.1100067007,1377302.8755540943,1329468.0132754128
47,1504,1536,40603.12929086239,94800.78261383573,158616.98785694272,129851.01054741976,138413.7723169203,192798.5303553083,247576.3554334685,263155.54759281443,247546.26666537952,225501.4036226248,210972.81095548972,203270.5422912271,194687.2760764817,179026.70098195248,155336.44593320013,126791.69777315708,97857.20578470753,72110.96159568898,51397.55320573924,35993.099734159114,11214300.28636814,5221107.701145327,4332757.529967528,922720.3780902864,1476580.4198888105,1109978.792741358,1417889.1872237897,1878772.2589228468,1413003.0981251441,1265834.1651547858
48,1536,1568,43689.73723928847,97392.64557508029,158845.40695767652,128271.12307738628,138141.68702262355,195437.30469931668,255039.92192255665,276317.52565642697,265861.2295357019,248138.59782930577,237231.37513697724,232021.90005138397,224067.6320756696,206855.86326767402,179802.68805265968,146891.30510633113,113442.70956442648,83664.66675576122,59714.02956253915,41909.965789537535,11899514.218116958,5331093.053984319,4420744.304657644,976279.4656245147,1537090.0733572901,1198914.580852197,1774620.1777539875,2127521.746626769,1264655.2232107338,962515.2139752586
49,1568,1600,44037.31641856292,97145.92480610905,157882.80446833075,127487.97234509018,138348.76489689294,196494.99404779868,255647.1188926974,274831.85149685614,261309.69158160203,240247.27939938218,226328.3541132462,219063.68878176386,210480.01941085656,194109.67891219593,168985.974634291,138508.7378686654,107461.24478075857,79698.84756959144,57236.56358281386,40413.77483791439,11613325.995512612,5272413.285026516,4432503.164699042,957339.764642554,1500241.6814420351,1208373.6327682962,1810168.3829577386,2009747.458605829,1181734.3699120258,822877.3045429188
50,1600,1632,43934.53220832665,98919.51276206778,162435.6264038487,129560.43591852652,136857.64010050826,193126.2988326029,252743.9234575724,274304.98131200066,263364.2087684586,243901.39099070316,230390.79295868386,222624.75032398614,213071.12908435467,195695.49948020309,169811.56229035964,138890.5735231669,107641.79588394886,79807.41729569998,57319.885600411304,40481.50262126925,12185612.458438722,5394838.093165048,4511854.926865847,971393.6135547241,1527508.4080234354,1203215.0130489138,1861886.2056645935,2260366.361106514,1598708.6227831824,1300062.7863556012
51,1632,1664,50506.43267738528,99874.45030226391,163014.8988888126,132350.3806217291,142660.49355313045,201185.95050341502,260988.4448791103,280274.3729603576,266452.90526057227,245037.4517761338,230642.92206594808,222604.35220497093,212952.006998697,195372.24011557063,169084.2628685764,137633.35519075868,105883.80424900724,77708.14038826454,55086.967120194444,38292.86556419713,11874004.524434282,5406374.285684019,4522107.979643766,1011546.3136077252,1611795.3093216477,1439044.1338897382,2459559.855579855,2677771.256498223,1698008.258198021,1474512.4093275946
52,1664,1696,52144.79806212848,96952.45186935127,160845.48803411805,131802.88445859286,141248.98225801677,199462.0413422348,260185.19847657502,280757.90224354004,267586.8499207827,246240.57181971398,231884.60961834618,224134.09577493806,214960.59238874938,197882.46835668167,171981.57391455106,140733.14114342575,108994.86580913117,80677.65928310677,57821.10617801719,40755.743699142,12144890.012213778,5436414.567114571,4380780.190830155,998986.1188336505,1626272.9950926863,1506106.1317844312,2478705.489499272,2778926.4089570106,1824227.036252293,1500600.6374505584
53,1696,1728,57892.90858659393,96744.81244881565,159631.83463848886,128434.19035268656,134117.52645401942,186712.96909466365,241439.19128678535,258701.22440210174,245389.11659716594,225284.6125029685,212023.70767574687,205019.69661774955,196822.63776971147,181434.57688390862,157960.5845786658,129550.6511966121,100642.84225281808,74818.87889046255,53949.47439327344,38342.42133267277,11305716.427675024,5205602.1424450865,4374465.479720176,988639.6150238094,1605282.6075910425,1638877.4676794314,3374959.251455598,3787912.750279218,1953021.1804624912,1434942.693790316
