nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
952,30464,30496,42062007.719311245,190683398.58691096,1920733975.637968,9411908700.122776,19929562510.07206,21952522669.256935,14682846036.464794,6935717268.46734,2749270563.681202,1095057057.222736,488815424.5315595,240276629.17763737,120091597.37845589,57481800.892846905,25759692.507578257,10843502.58772262,4375107.676347829,1751014.43833199,728796.9891596647,333019.21182861243,173426297841.491,179157217590.9887,8168550149.260448,4173661205.7658057,3810671858.8470583,280999653.39398617,42432143.91935834,35812979.62873111,14930203.990233503,8259514.951583009
953,30496,30528,67346618.66483262,570202691.7723068,7257479105.652586,36218009657.35943,76602493615.38889,83891243460.7064,55755928211.47583,26292223982.24545,10543203711.009954,4321929534.668071,1991010020.8124182,993741479.633953,493738134.4430702,230367246.3338433,98742351.29458193,39037110.44430259,14591287.512463726,5409728.659526305,2144090.363897496,992721.9441658068,659256656709.44,683545830802.6313,27907776407.148346,6378186705.372877,5529171397.053582,486287186.3536117,51760501.640990496,40497669.79164891,19623227.24158135,11131670.727706173
954,30528,30560,60192672.73868897,529038921.6892826,6805971267.109889,33324043071.59176,67955140623.2486,70265272721.45493,42710475277.354195,17578963359.587612,5828594155.907023,1931845350.8159328,755607373.6763752,347640967.01262885,169267071.0296151,80339074.03415667,36000075.77153026,15251637.795040112,6246237.97286761,2568548.161183541,1114211.8719268576,536393.9877226686,519678269857.7193,598589430366.4326,25986369790.90267,5383508865.069702,4894802580.563259,410556459.2396693,50960894.26605184,39145044.43603452,16285578.085890582,9600024.549451137
955,30560,30592,94295010.76784906,1222851638.5537455,18915283257.457207,93303224494.99113,184488412489.9844,182318294473.27487,105699295716.52016,42351990938.69328,14593601255.574047,5550829364.016074,2591695749.140327,1348724783.225536,689165907.0423924,323669495.03868127,137026844.30290487,52536046.50937094,18614087.685325775,6322934.421818131,2182271.382529035,828874.5405488929,1345917181502.1072,1621979234264.7024,64508976846.40122,9418974572.08737,7496144736.405161,548053401.0803573,62235793.850911185,37336321.91975822,14746383.426281488,8280445.854660344
956,30592,30624,44418825.645142145,878162794.4564193,15558487519.260847,82054502980.92548,173813786628.8897,186613021693.51688,119618456836.46848,53420634292.80343,19810615409.955307,7312869357.682962,3021064519.22204,1396720030.59616,669409296.95622,309819308.910609,133981220.08274223,54020473.68004376,20703460.586089283,7840975.749956483,3114002.7783433613,1394718.9800827596,1441835403015.3606,1516867773187.5098,49344237850.79129,3389132266.9661508,3158899214.7662444,313541139.4803524,53077828.25065184,37904990.66053791,15109332.140064824,7753146.320221886
957,30624,30656,111739636.65738061,1265135979.0795288,18981051803.81568,97897419132.74234,206922767079.1919,223639514949.90677,145570193053.28683,67089275961.79624,26644964428.947086,11191992377.654673,5442908373.100792,2879853327.2000427,1506200362.8161616,736387936.8569235,330258251.0920706,136315503.54023913,52797643.900947206,19924988.27519936,7791149.331481463,3431401.334138856,1744946277661.0745,1823130993983.5496,65074519168.15998,9613630365.493141,9223235597.010899,755696102.5242612,68393365.90956597,39839210.64238123,19047211.029102176,11517607.719376812
958,30656,30688,36037450.54410716,477439891.24382263,7320415106.188774,38225825076.736404,81425434165.43816,88359627371.82947,57469818681.85276,26185303816.43696,10049198896.526577,3951969192.1986814,1782466266.0425947,897602253.7965453,462067579.9202675,227776313.79573047,104659925.53147715,44814695.165223435,18209822.96504696,7268850.205262958,2998383.7672321373,1357934.4063186673,683591849181.1245,710943427094.1007,24862898477.74806,3114226876.7982125,2796003406.546804,197104591.60571086,37699810.93193524,32984000.67283451,14278285.548243936,6723654.746624147
959,30688,30720,6667093.717585268,229069083.3237129,4541273197.258823,26008097751.78672,59743685940.51647,68784176577.79227,45784065248.60097,19799877631.787937,6333574087.915715,1777094960.9204004,534658945.6941336,199309815.72309333,90038054.92395772,43408753.041634694,20424159.17907567,9121258.176654253,3887869.3169773784,1616365.4065440595,677628.1180169925,299415.7854632551,497176325834.53937,493274663937.9894,13976169224.521255,454205442.47425455,309762502.83716136,85430518.23032527,36411093.98928747,39414287.71123132,15629484.76044293,7386029.936395167
960,30720,30752,3833547.3698512665,158742674.50282884,2810089102.934804,14863474224.65409,32091793468.56568,34760311280.40704,21841527443.337013,9094733164.793087,3012506366.382618,1042997521.9318205,458036398.72779197,234595966.88779378,120114156.30499631,57096724.26080278,24780709.39168576,9954898.808851894,3845681.9580661743,1522756.5187790839,670402.0291202484,352433.4852220729,253950292421.71667,272985690712.0734,9728915229.606588,252339840.2079911,152153358.9989104,44981799.56279531,28485901.196780782,30808118.14263826,11969888.725027159,5665849.092379065
961,30752,30784,3808623.6174600776,51116289.72851501,860125172.9779571,4543013541.459156,9620793464.363613,10209843763.576683,6344444917.7688675,2682778563.9402423,944175205.1659786,353285742.8816765,158717743.76968932,79918778.51926732,40706600.59320199,19795820.90620434,9012724.183283353,3865546.712641133,1603996.627283956,673394.5939334253,302554.74226867576,152935.8193821722,74139399846.90057,81726900450.93546,2842249540.559843,278706582.241414,253250900.88882703,36076952.126744434,25945101.916147795,31999207.111305762,12162960.748416733,5789949.810661019
962,30784,30816,6041454.617924012,50358506.77442811,477737937.9802506,2338322005.441266,5531154404.626194,7518950295.376505,7125920640.847258,5615279326.293035,4098977354.2795033,2835441626.80206,1824318277.3945696,1068535143.8786995,561659950.3623885,263067625.4575407,109767174.35365316,41100085.948792756,14053578.014265733,4543843.22856727,1482350.8303094024,542066.4591006348,87355685034.12956,57264030496.99972,2450785595.7786074,527800843.1665266,377796984.2908409,107777029.36828887,33573186.90438204,30717731.171079874,11704723.488584941,6078493.488216297
963,30816,30848,82934650.96280438,3359458459.9594054,64583466402.73637,326200346578.8237,636071383055.5995,603612238135.2577,323498762967.7172,112379505335.59663,30599309466.311436,8606890233.860125,3090345189.7600217,1361739579.356615,638846154.5828067,291979112.7414023,126191372.22396313,51916929.76760958,21018971.797287326,8873043.400114788,4220074.740790891,2440310.5394875277,4175820037666.5996,5446847039550.6045,197770292398.14688,5582693464.695685,4837168809.32537,524113300.48080397,51261528.18865374,35173906.498108685,14380903.259224363,8658271.519607909
964,30848,30880,105249200.14434779,1531773945.2350168,23364892094.59714,120225078260.73495,254136077934.48215,274843183102.81268,178925587261.6108,82091409421.04121,32016086687.46697,12927059134.630554,5968179324.633754,3011778987.5626407,1518292605.5235806,721811076.1115159,317347458.178642,129929801.52205676,51016990.65960647,20320565.222238615,8947982.430589631,4781420.196826312,2140512880913.8818,2237441638339.337,80291271520.36687,9707980241.198723,8055129275.975009,567358199.1390625,65465456.81478779,40872965.24627518,17740411.306826707,9619101.605670579
965,30880,30912,160238954.255013,4003057019.294693,71943802512.25291,374566133651.83905,777414543646.1271,812727358995.4788,503378054730.3717,215348741539.3939,76513103619.55222,27835302768.82663,11886921722.85247,5838453121.9888315,2982125848.581756,1466726679.428764,672391022.1716129,286577058.08224607,115575828.80186632,45762996.3451951,18866493.795610894,8734586.879009856,6096235701802.621,6742359384875.026,224410393392.0088,12298218470.89349,11199419497.877365,840842291.0358926,83524283.1002447,43002553.986840345,19424747.04766833,11906554.225546312
966,30912,30944,7901933.85494229,544786781.6579417,10773134829.671356,58232547015.54992,126047172375.5044,136888912962.74124,86830083003.0774,36913385064.30489,12483277966.001253,4189439693.0679917,1657785257.1711197,772984752.4091017,382781496.6563154,184699324.71485972,83404961.9607864,34913437.94235419,13651550.352754321,5088066.9795358395,1873903.7842029629,724253.1175137183,1002185305734.7297,1065613412895.5173,32906061436.15657,445146158.6762864,279196804.4643524,45827391.710943274,30731226.13112948,32820351.86352647,12569326.925116196,5612519.928264827
967,30944,30976,4833365.377568074,257531239.51807064,4551206684.370845,24421713869.20569,53898476298.07839,60183658482.16713,39510687045.10697,17459467392.149986,6058854396.809621,1974605666.8986216,704810998.325341,290986107.12490726,131586838.91761792,59919744.2163857,26183375.079687897,10894859.316683587,4399572.359944726,1791938.629128747,778913.823340876,386633.0246715815,451402289609.80194,460220604350.854,15437793704.57294,355832294.37960064,179644205.32088438,31435980.710060656,27991935.817938715,32465639.588832315,12763018.334321544,5782307.048675764
968,30976,31008,3030822.0077876872,53018333.51548586,821362086.8484135,4170789928.581172,8791448652.68653,9339801341.716848,5785063277.953527,2403211395.781709,807417603.2304708,281298579.50712794,120031956.84214318,60221640.39397131,31633439.306687217,16146899.913994871,7804144.3508160105,3589324.388812488,1608618.0171818878,728963.1562646588,349874.1810566775,186458.02928423684,68734675432.61443,75645512355.2966,2982900408.34461,216610646.99678087,184727413.0761711,27558241.35355287,25156939.368343085,30911533.415003326,12602725.687445704,5875255.224628733
969,31008,31040,4230047.8587733125,68319303.86285071,1015927070.8127302,5316763254.773717,11665060845.753262,13321384923.040413,9432210033.717943,4916700507.453696,2261242393.155293,1061537114.5472581,534498715.8448573,278600228.1913527,141717174.94167483,67473006.19033892,29608493.680072412,12084098.904173626,4741123.521227828,1893289.945692406,827071.4289157436,421138.846970013,113255796796.93886,105270447286.4006,3584282692.6324205,303357936.91384095,223240321.38984162,50262785.32860234,29927337.040135,35887475.41337168,16004145.650030103,9034820.557489118
970,31040,31072,85708426.24962616,2075758776.944923,34920365900.61753,178294792920.39902,366003873388.5207,379786739890.93256,234564467407.52768,100813557488.80344,36248978617.90811,13246259892.97094,5497326157.931797,2537228894.8905754,1204921908.4207036,554425953.4189676,240764529.27832124,98784136.41189191,39227782.40910798,15814827.922674885,6940744.090559695,3569042.1089717066,2873759315824.262,3210752938971.785,115756200116.24455,6483925259.276253,5669968196.892395,531303541.74947375,56861447.420186795,36877267.34151085,18056697.56061416,11536621.333793355
971,31072,31104,119555645.40645462,2576740693.1953692,43903292708.30772,230049341112.72757,487363614912.31805,524382057252.6627,336977301568.1808,150927555557.7035,56663587527.96859,21848244482.01111,9748368108.008326,4875895210.379281,2487188671.6608214,1210258030.1056426,547188108.9064686,230330831.0242779,92483943.28344268,37195854.99052577,16168692.749454292,8295148.756260206,4045724325393.6104,4256082741203.9326,141255952038.28513,9425991515.186417,8596167892.707687,623775130.4478428,59196502.06041587,37856195.25461149,16476370.253505992,9070179.383505741
972,31104,31136,13902749.838092094,1604167479.9611666,35313686561.73129,193140760539.04556,414097531637.067,442504357927.12354,275657973323.0524,115394724829.3168,38875135442.27557,13352288957.760927,5603668687.265202,2810853787.3012233,1474262376.681383,734504564.7173524,334727887.385374,138671168.9575476,52614531.733465135,18547942.9895933,6203413.264562871,2030357.2528736172,3247295501986.128,3495358498726.966,101069342573.0262,555910858.2398219,393287813.41396385,107195676.25211102,32065979.196716353,32179634.683372695,12226667.174252495,5412589.386828917
973,31136,31168,8846998.004308548,827705987.6147399,17744110278.852264,97743575172.61581,212586712266.86972,229581260177.26868,142616970548.41928,57675411524.43776,17579911695.400352,4942032877.29578,1586504374.944571,633966954.3595719,290476360.4866304,135342433.85459852,60021386.95497533,24909805.6347827,9754078.652975839,3683500.8950694688,1389969.46216836,553449.9813306638,1621348296050.1057,1764101891264.3264,51660946446.0123,486996169.03447336,298170236.5920896,54837694.21930489,31879462.660417106,33339182.360266574,12291660.212547343,5869452.8385259835
