nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
110,3520,3552,4858091718.818498,42696732919.7602,586990297354.8157,3150199224327.968,7411904722242.322,9674195503633.988,8381225536255.781,5666646801268.814,3456167235504.9985,2085358319124.7258,1261410559737.2405,737843390414.3905,401639864960.0443,199017158549.22653,89042733969.9996,35964328514.4867,13163804248.313633,4394938652.695122,1351997850.211373,390323032.9673951,100266861227556.58,72562176276035.44,2091070803015.1873,438934168548.6811,410765670930.71405,37039483502.36524,1800300951.9542806,201728793.77749962,113025348.36301965,64783792.098433636
111,3552,3584,6950196301.03269,34852562700.13756,426002243158.2031,2320152036829.5317,5557751675507.745,7341698043177.063,6371962770373.797,4269656850387.706,2566716392303.5093,1532845881533.3018,929366552892.1672,552942492973.5249,309465217833.848,158461907425.1765,73313541410.10316,30575619986.09429,11543760205.112602,3987006477.199676,1286318370.0124886,404823756.5896483,75420607586361.56,53932934013973.59,1594853931390.368,573256260768.771,552019004338.8794,133249604340.98544,6040733012.198142,356574204.19193596,260680019.56998414,178291565.89545402
112,3584,3616,5226708993.46651,47364648041.35043,675801996006.2369,3661886134256.7603,8544260917294.862,10874158951562.91,9023614210554.148,5744254253778.095,3253037768216.0654,1809462095002.5872,1015025435641.9836,561258860617.1699,295521477335.26404,144284814522.74417,64370654115.15992,26109491843.605946,9647271344.266388,3274766507.05108,1040242325.7637578,321531103.88698643,104243593915580.05,80541902119665.6,2352077889569.7485,450319228550.332,411484825968.55347,66375218600.76687,3931840140.9290476,269923244.83229494,206527164.12028453,326152225.2863313
113,3616,3648,78893229798.31418,79333867304.9061,696565411411.4182,3876038690852.096,9325324436818.021,12266850605493.074,10524703954239.715,6900425660933.741,4008829817640.544,2299234572409.955,1347004269172.7832,783576137466.2112,432527576176.53546,219258160154.83145,100456372833.26167,41406572834.5676,15382812283.83585,5182948393.296239,1601626750.2254148,463322997.8708125,123456208125679.86,89365823600274.88,2623146603214.807,4083707565598.361,5729723823084.292,3154705942360.5825,462406399436.00415,3331156193.33946,901446191.1077874,1462087639.1406925
114,3648,3680,6804764803.291898,48529789749.229,676267884617.8685,3775341260679.317,9038075787862.566,11859617509980.35,10268868630444.875,6953120676051.348,4268857886694.035,2583928296667.8667,1553097847467.6475,899113144288.9456,486027548598.47473,240739055136.06836,108428738082.62,44379752033.40023,16558421623.149193,5662098255.48841,1789081657.2464445,529968432.4892712,120586504737543.7,86531019728454.0,2345017510627.3027,648180082297.9873,565822309927.1407,72992059112.77065,3395146100.211875,208463865.43336633,122141567.36146666,77776397.01202518
115,3680,3712,5029693766.468747,42671284200.07153,624027150935.9304,3465177058833.9937,8335185426354.361,11033766365265.592,9609004650756.518,6426492323840.745,3777043908571.151,2144033483733.6313,1218174449710.2104,683314177198.5165,366011331474.8573,181812788843.88293,82293955708.61324,33695101358.25913,12480490149.209684,4205239215.5610743,1304417545.6541052,381164564.88403803,111270258661466.56,80314050639059.86,2134547009559.2454,396521181655.5092,382411018908.68945,72205702057.36327,3206629737.485852,234877005.88968173,161429327.66665038,95888545.48466648
116,3712,3744,8416627176.825932,56961507394.37785,714397487069.715,3799772790425.712,8773754648961.755,11115739093596.078,9210492490215.14,5837027855427.439,3270472161063.1436,1801253907561.628,1009955871546.4683,563023402547.4999,299898298027.3165,148165598173.78665,66830721724.7183,27361507173.46237,10175397416.377914,3457972375.7661977,1088188239.9708354,326168253.1856401,107021445957527.06,83595551695550.1,2633354513569.667,1019932918511.1086,551061904411.9114,95762470931.39693,6054141239.794796,243633813.9934724,143380169.27337554,99564021.87260234
117,3744,3776,15963877131.738728,59055933606.32135,831742986704.6752,4643664535556.328,10974190078342.072,13972361673643.13,11439812234987.555,7095051597290.749,3892193102519.0923,2101219493994.0698,1149114806962.7068,621958055330.7286,321593369446.08374,154536930950.59406,67929293037.78193,27143206314.07808,9863553627.90369,3278070712.39385,1008053611.6175755,293265199.6522422,130362497190724.11,101621655548739.97,2855206898096.4844,806737521628.8502,1243051878856.0574,783824723278.8171,32804646661.64276,1622453545.7155313,1065683809.4173625,1619624006.7491229
118,3776,3808,26072991081.195423,65495363351.97136,842471258008.6971,4675904665586.087,11303696945026.549,15289497870033.98,13926821592122.752,10005994101874.13,6452764486670.005,4031278197352.2188,2471628399054.1426,1448411064144.2263,785765074208.8112,386514369585.7698,170898554652.80933,67880225691.50522,24317375285.42117,7911330772.91351,2360738740.3626423,656286430.0160007,165114341907895.34,111809778813154.84,2951986746517.4375,2135759249434.373,1980557711395.2986,784106881746.5635,38666682974.720215,1725990629.8072352,1883519827.756688,2119145593.1687496
119,3808,3840,32395839888.232666,59854988248.99559,447565216622.15735,2447575940528.43,5863713150301.293,7749707443676.571,6754685569662.491,4554006234170.723,2734178840643.337,1601762735517.624,935271397345.0106,530380808074.044,282158771524.6478,137532451479.13306,60773843394.0464,24310731784.94319,8842449685.704023,2951835456.6027756,919492038.2280942,276002001.4251199,78545641556647.69,56507659004197.086,1818046199503.6057,4645708612530.754,2572441131086.3843,241482074688.4288,11031444536.124071,347140913.1353089,155877612.70247585,129144841.87785059
120,3840,3872,5961326802.685383,51439517158.96089,763068323433.9456,4248976104719.8037,10334219340256.584,14105325216746.77,12996723226396.12,9457215279198.932,6157904744817.813,3849359961493.8306,2342493093034.214,1364430827807.6125,743787057249.1559,373206371454.14935,170811802071.62473,71082969292.57841,26917097648.002827,9311310749.31298,2966812414.974461,886217588.7243803,157235129442871.4,104423353152126.83,2601470564669.3936,529528570852.024,510358605803.9792,58662312139.10974,3045424758.96344,260901059.22891474,209252783.34598225,122992100.85319336
121,3872,3904,20522044480.44685,49697585895.84901,568370965809.5763,3048526961989.1655,7239123855851.336,9526594095908.605,8270001496648.831,5532685186265.14,3280532488674.265,1901923349392.2646,1112126468644.1892,640785918889.7,350008886217.5243,176136345116.08218,80514819757.56364,33304287136.33222,12497123950.74232,4284779097.7113943,1360334421.756276,410454561.1213223,97122019590100.23,70417324952541.39,2186198980076.7168,854102096854.7081,1227805324919.1726,981821387069.0804,50841788547.10368,4212429721.9903727,2691848107.055146,2433022729.298613
122,3904,3936,3292030122.244388,39604657959.54145,634410582592.6454,3581969461136.333,8865831782359.0,12437524569183.275,11929593366357.213,9110809954851.451,6221812206032.025,4054449726106.046,2549433011045.645,1514177363260.677,827466620397.144,408974440447.45514,181526749819.9755,72365210715.30377,26036791147.111485,8532892387.565675,2588177166.656051,749564726.916991,143784520831200.06,90515955358109.45,2110827560621.8674,282406314196.6736,280097807143.79974,20553715186.32814,967726982.9032191,155848348.822427,88459362.34159254,56144340.57972786
123,3936,3968,5648335819.784425,30924761827.7404,414130987225.8456,2269005110786.732,5395900933875.633,7087833079947.561,6179862009243.789,4224196411584.313,2624886225624.879,1626436399831.8462,1016169821194.2122,615370785749.4977,346456086707.8155,177008502425.26816,81313495014.81355,33559007788.48228,12488724009.18687,4219697312.517507,1309537998.6889117,381399612.72509,74566656901534.14,52843010340715.305,1462264941740.313,452385241605.53375,514160795945.10754,78510210007.14429,3043703960.1049438,222643791.831504,155862616.72346464,174194867.66313663
124,3968,4000,5299175885.453974,38143151603.0053,533443812896.07745,2957858289821.369,7122568798869.916,9498397771794.26,8416518140292.666,5807691105394.518,3575473206513.4937,2142113064100.0193,1276827011609.6213,740990106795.3065,405522725390.0588,204366175978.71695,93658348205.402,38870991802.45197,14626894152.554077,5015222942.886277,1581921628.0084653,467575094.1069203,99720095038598.66,69639966086220.43,1855123930282.8057,492218630641.13586,455220269233.8749,58418868448.77604,2910964033.1140633,332944124.3646792,223577529.3661837,221774502.18961716
125,4000,4032,3470166088.817897,25504960537.881287,349093539620.36615,1900730256202.9692,4506564231534.601,5943849250632.358,5273954967224.821,3727265903450.7026,2408813815898.0312,1532237524575.01,962094253896.0928,577413268129.3402,320940819032.5517,162194607598.43478,74010996305.5022,30500865301.634674,11408508197.879087,3910236708.0410023,1249612886.6071315,385195426.0693903,64987493418462.35,44861841481345.88,1238476427200.4514,308320543318.8277,288009742640.92645,41611484137.60522,2084376205.783605,158901079.73009923,104204719.43434747,72201507.37179221
126,4032,4064,5128433869.351227,34940842032.423935,488947187467.6328,2749012339876.5938,6966381606479.5625,10193874293033.951,10351832148253.152,8447946360160.317,6158342047518.363,4229259827190.719,2754368136782.3657,1673593097130.023,931529046672.4442,469382118251.10986,213072244695.2742,87159914801.20164,32255397710.002766,10879362834.162064,3388712521.416834,1000689806.7896656,128942747379238.1,74531971164880.27,1739107142733.615,409314007145.51935,407453540296.1608,69754607929.9753,7171384945.988572,419381582.2752059,515166424.5510058,1453042951.5135148
127,4064,4096,4064138724.1512313,25915932143.83048,356567979244.574,1989987673920.6086,4933924180676.119,6964300472801.162,6785768159597.908,5369273053728.577,3874036418256.9536,2672958013558.396,1754658846340.8535,1071804312592.6167,597920301370.277,301400495910.5949,136718515857.53096,55824147256.6501,20587697396.39255,6901638590.096078,2126231087.497842,614319849.6858704,84545974791925.45,51230147451936.24,1259944637860.109,322688912653.5104,329188393469.1188,60489960265.249,2495801631.8837004,172522102.77705505,98784844.00149848,105379818.60636027
128,4096,4128,3468907229.571014,39712868644.7737,609227333769.9663,3421531010889.1313,8519808704655.241,12139943662904.57,11942370243259.371,9427251815987.615,6650717153372.202,4416333171940.431,2772643089564.2725,1618765783440.557,864562078161.2515,418646352777.00385,183439432714.0103,72927892544.83409,26450645142.159924,8821569375.656929,2737856852.6078014,807605880.7100409,145820009330648.6,88753932396397.48,2055916400222.6685,307053068456.31866,290864044249.3787,20910950458.682434,1058054061.6832341,161688676.61675525,89858990.02029096,62421897.66231507
129,4128,4160,2167046625.7449365,24616509589.50655,393280644300.1771,2192959358193.1294,5290527142520.502,7164311297843.824,6639816603167.889,5000996292296.263,3483950547438.531,2375467856673.041,1573055672605.5225,979831730646.7229,558484114540.1621,286862387525.15686,132066846116.8388,54532640594.40254,20279637258.889286,6837704906.386972,2111439777.9965875,607279699.6669899,82771046765929.53,53552810556755.766,1301847976264.1794,187382171802.69452,185476718764.3336,14234205065.442202,710162306.6202207,136806352.41153106,74786775.56239457,47418776.36028083
130,4160,4192,6746380445.129948,39820754124.54299,529495876105.06824,2883362706852.6543,6867900270028.642,9165801212634.502,8279614101998.658,5979554783550.918,3948020937516.841,2547219183652.607,1602386243427.1213,952970780986.2872,521530399281.7967,258832356855.1458,115947310398.94092,46958411231.26436,17300220038.803284,5866760087.675686,1875635437.746087,596463064.8820077,101376225026731.28,69213086775028.45,1890814590988.5122,519869856349.9045,530948690324.1811,143438108517.8398,7463859975.847545,261450579.2773004,115596254.1061192,83833188.33468755
131,4192,4224,5557035934.346743,24223566532.282856,303470918314.43365,1651274068970.7896,3897353058414.3813,5092485929104.608,4444810534957.195,3070495758348.72,1939524830349.239,1216502559983.9521,763121548708.7399,462501094064.1375,261102584596.234,134279084769.51254,62337703952.22588,26104194104.77626,9906116352.136198,3442282700.4590044,1119244406.4159422,357305196.22689044,54324566132569.32,38399314168034.664,1101687311411.1584,550763752942.4078,470709204090.6252,82686872961.77448,2866014061.0908227,206190534.174223,192633427.29864454,417252569.4898407
132,4224,4256,4067121969.155158,39042400491.74682,572472208072.151,3166286872605.5103,7689978706682.653,10406009320842.549,9329959053692.488,6428749942306.265,3879319433583.1353,2248678930552.557,1292204060990.4692,723415035408.3203,382487861744.9063,186713405615.60248,83227951573.66957,33780759091.30093,12511334470.22248,4253074958.5897617,1341280666.8522055,400495175.1270265,107493056065936.62,75198946720906.1,1998145170102.421,364930987669.7208,330298708567.9714,32820008502.921944,1595392920.5377831,179850543.9192998,97348892.74218751,126517028.3869469
133,4256,4288,4026917947.0198436,23183388352.489197,292003706940.16785,1577067005728.6882,3774175237661.405,5093040654973.365,4674321853592.139,3426280989388.75,2268811853749.5425,1445432941303.8452,891408977847.9897,520531977659.7809,280934137999.1163,138001627054.00278,61327633284.94122,24668834940.33194,9027330218.527958,3034144209.5835257,953016957.9919275,289523312.0711437,57202322178453.33,38281550026923.47,1092113273543.8013,320843567126.7099,309446941265.0757,98559446725.02898,4061476253.816581,190385059.43919468,111550295.63921043,112433173.8901477
