nr,start,end,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10
0,0,32,44627.95334641033,111965.03284470903,190732.30643582565,154244.9432192467,160854.9708888757,223942.0420299435,291322.05637019646,314541.74441135157,301076.01814626175,279627.34832910844,267080.67216942005,262302.03654925694,254943.84185267703,236673.4307980671,206373.0966843565,168660.3059517367,129936.00499210434,95322.74533307397,67471.61057492373,46804.89133946815,13381854.095630432,6199359.561244014,5163425.926306715,1028928.5581859167,1565328.0958577252,1165192.857528059,1725647.4639924255,2014665.9904414783,1268381.3200095242,1070359.1947417024
1,32,64,47833.99007552964,110864.46311717115,188684.04717843997,155711.3012014085,163635.69334219876,229316.09073345317,299280.2545804945,322995.8076101997,308368.313654661,285099.92331253237,270603.71126922267,264036.2905196676,255234.3348531433,235916.203795545,204921.69386813793,166799.57505427222,127889.43174838067,93261.77202515614,65519.35702402708,45037.25785678244,14192984.748995908,6287169.918144288,5077925.435966875,1043200.7031826578,1597802.092416771,1260802.6506375496,1750191.8983355085,2125836.1423516725,1410388.3994228065,1062225.1743022783
2,64,96,46291.48990543086,119957.6227563866,209315.53932475703,174120.15306887115,180663.40089853905,248258.7755093474,320551.77026049915,346668.82479523,334655.85091071535,314455.12736693054,303383.2525561544,299848.332348553,292660.2015328609,272832.3407011024,239131.43849523182,196605.58044479912,152397.76104590888,112390.20152745667,79797.66623559357,55329.04654892808,15139934.335691063,6919256.5967869945,5517250.137422816,1118365.686567047,1588487.0128676263,1198612.6225107582,1510633.9522737805,1785377.2052320684,1230270.8437154975,1026536.0861092611
3,96,128,47151.781654563056,115984.87190672009,199225.5160992606,162101.4511753597,169481.86579534842,235063.09088701202,303032.9978367705,324129.92984350736,307778.23148366885,284247.3376947239,270731.2325790516,265793.93750019465,258659.29447604629,240619.93538530477,210326.46497441316,172332.8153524653,133103.94771132557,97883.4174505601,69438.85067558428,48269.90514907354,14422230.99054917,6475117.394531797,5358926.270302755,1046228.1231855368,1530425.315328179,1245901.8089926983,1790930.8383728673,1988086.066569367,1546819.385340844,1389759.3054024074
4,128,160,41935.7413722822,110672.90622101274,192934.40886124974,159470.72634692167,168597.60736395488,236150.24127657874,306500.68410209543,328766.079624443,311509.9124495024,285396.87123326526,268634.3245820952,260773.02019187447,251654.704114795,232744.3540151488,202536.0445567832,165278.7575281887,127124.83066610253,93068.74563020468,65711.72692110814,45462.21067310216,14072967.173838764,6416988.414892876,5117051.388303456,1001227.2729824014,1528563.8993397474,1148136.2161039547,1462013.2283865667,1767204.1506034026,1215677.6560988645,919322.6045400726
5,160,192,44950.87752184631,111193.71401148089,190336.38014789778,159351.86395318675,170905.35798204318,239887.4646886408,310864.04469480086,333742.1878191908,317873.5759509154,293884.3538258037,279183.0283808938,272498.690302164,263332.541671008,243301.7456241685,211312.55429881593,172059.68677078024,132041.38020747257,96451.68601817505,67956.0662031145,46932.917805771554,14453464.358515533,6460672.72430268,5111083.2749304855,1040645.5685337773,1546011.7311335455,1241231.1357197964,1836097.8246373401,2142945.79066133,1661238.982483786,1535129.7517786254
6,192,224,47313.23217727504,113438.57669766655,190903.07919320496,156290.05406340465,168745.8936071913,240396.87113289247,314906.31489548716,340390.5116103212,324994.41684909316,299796.4674412423,283349.8525035187,275121.3848856034,264757.6850658021,243790.17275815867,211073.1644409282,171305.81777923967,130986.14954051748,95274.28944060183,66780.4635136479,45829.295873981784,15000817.606435811,6397346.964221613,5207350.346681037,1057767.9384508512,1560724.0169967636,1257550.0406266905,1881992.4839838697,2100650.1158578205,1459392.9370132915,1208926.7608002406
7,224,256,46158.5142230052,111325.37116739567,191646.11360608513,156973.8893333435,164024.6215399052,227945.97417740003,294947.606730934,315864.0792269176,298953.87513035844,273706.14174240385,257531.46346902638,249911.6011388985,241064.31120515766,222817.86394824428,193765.3984167174,158010.9795556497,121458.82835615281,88881.98891208516,62752.599915003564,43445.80234208077,13909507.591834988,6288160.601560588,5127689.556185449,1035502.7539104542,1570758.44315834,1276366.6763204357,1745747.586133169,1905292.6757396301,1218422.1374816818,1026110.3207635259
8,256,288,51800.940812412235,114617.08618596302,193313.40525188137,159129.546628584,167048.3390379739,231340.69952865737,299685.95019104745,321930.29520284274,305665.75271790207,280890.5487458407,265465.309835412,258658.17885517067,250138.43933282248,231382.40344976744,201044.26254409543,163578.25323364133,125291.09457999983,91241.69092988432,64021.48089979473,43993.58707996411,13952554.54043012,6378182.725942653,5267044.987981322,1081931.8869321588,1640995.9386549706,1369864.3396272822,2232420.144789422,2292977.276549718,1426993.549689127,1243911.7253821555
9,288,320,48149.479669824526,112402.98651748507,191507.6514214982,160007.17001277825,169578.63546633613,234964.11414564174,302627.2954792082,323574.3791731622,306319.5452769534,280651.08156726114,264044.2927856693,255844.66575267498,246147.5018012929,226809.54724867534,196582.10483667592,159752.1899224727,122345.1800732222,89167.01591398935,62655.680396011914,43122.628526797016,13957943.080306597,6384993.279570434,5144647.714156147,1083673.0924886246,1617080.167006641,1237227.6289805227,1933079.2369942775,2223746.911993029,1530830.4004388293,1399060.6593451577
10,320,352,51155.15901325045,111980.95204779619,188201.21458831336,151658.0454187844,159328.66970281172,222964.39518474694,290232.18358473346,312624.97110620287,297704.43882919784,274360.2619551023,259847.4683524461,253605.14288851203,245772.25759870166,228105.14216768817,199186.11644550922,163177.74141144296,126089.68743124935,92815.40141764666,65935.38436087729,45906.050444282424,13562663.12060936,6148352.667619524,5145106.413989597,1057429.329832424,1614419.5695299024,1341195.2746168876,2297877.258444782,2739245.548231799,2011740.7485493927,1869748.3485372504
11,352,384,46307.419717632954,112890.31198204675,193226.30945333836,157887.70121235322,164442.95916929963,227522.08532863957,294143.36813420354,315707.4924454265,300527.4220816295,277725.4610109691,264005.2158465084,258107.43534172725,249837.7972977058,231077.20246034695,200787.56835143958,163511.30140664143,125490.91764910675,91683.37376536528,64613.4213395087,44629.59495250726,13551621.05615383,6231142.399216889,5188572.322746687,1044422.7532908743,1572517.725667058,1313711.5333462192,2043377.1668343556,1969881.083823716,1323259.4745924126,1258477.059277064
12,384,416,47802.29348378471,111541.01082299503,191271.91391533567,158492.22406164347,167425.82384536008,232629.12829701838,299457.7133808046,319017.19467722124,300788.92511843133,274704.8759699105,257909.6898676204,249682.08088908848,240297.7719731357,221720.8857715549,192599.40708423033,156984.71409718134,120674.99593137144,88345.29612304829,62409.83077137748,43227.95917071494,13845159.832751313,6316734.435996784,5121194.292901464,1048456.8967335552,1614727.9007813497,1308214.6379919837,2062909.4850551486,2122090.824808667,1245040.5640564624,1037022.6152650027
13,416,448,47946.23839564132,109411.6295755867,186668.01674555038,154102.091951766,162437.73959752655,226043.33622311935,292218.6167515469,312980.8972929679,297121.79856399476,273786.4497291181,259896.3222804061,254505.78066870122,247406.45433139385,230135.3672739965,201256.3676460043,165050.62622327788,127669.61294142438,94104.65080182307,66982.41346994643,46772.70676411137,14053486.665832615,6209227.423750071,5033348.146661976,1015194.8647951484,1573709.744366184,1309039.1611456787,2124083.324896521,2182059.64796847,1332532.1705150523,1012181.0415593368
14,448,480,48476.82986934583,109535.42106673702,186370.00830769812,154281.29085917192,164464.39995632324,230758.7185702609,299949.2344701906,322589.86402169743,306914.4692758951,282495.708408332,266707.6540888215,258896.38199645779,249165.16819016633,229395.318487893,198434.00584602868,160733.61259015664,122500.06198875858,88675.22116136577,61757.280533657744,42046.783188767615,14202659.326202441,6253369.039226753,5030815.9961618455,1026031.8030575688,1593870.7324022842,1329115.808317605,1942173.238047047,1933730.7771124563,1546806.9703157302,1687940.5516492245
15,480,512,49472.52208530986,111225.48215184853,184880.27639042254,148858.11722128262,156561.472271474,218465.37586277077,284213.16393835144,307659.087814368,295742.32624094497,275654.1177747551,263313.2002552424,257748.67222675116,249479.42854015352,230861.98213571124,200898.6167273773,163950.58337331397,126107.86674738696,92296.10311090048,65097.17411427999,44939.08783499351,13418412.326982612,6085521.656982446,5071791.289141504,1100337.7363363025,1687996.2469427949,1346596.9039118933,2203412.8035797942,2287188.0566814556,1528490.1857006885,1315603.674272937
16,512,544,49506.47878685225,110339.46555931476,188272.81468634756,154406.59388643946,161570.74479135504,225175.9062482993,294053.0450975563,318939.0838422803,306465.42399544787,285252.879991134,272200.2097816733,266233.58232892206,257288.73311051563,237412.2583379855,205780.9267906683,167161.03752378366,127973.34695994291,93269.15437976639,65581.45015031932,45208.857014919275,13999325.222856432,6249730.522659164,5094137.00628855,1014872.7698585975,1588911.7246591756,1368679.9022202222,2056663.2552803205,2247866.0862225336,1424958.8129078173,1180249.74128491
17,544,576,47260.834014039334,108907.58186581598,185517.86038147417,153082.32536078125,159942.94007864836,219690.0448102023,281225.4639956819,298404.2262614439,280035.0811702935,254489.65441547582,237932.35823245457,229572.88348255443,220303.956341568,202730.83885810326,175668.27187368015,142850.93963109108,109554.26099151156,79995.78927925239,56328.053978465716,38841.43481500717,12838075.961939089,6074920.82470383,5004409.671734563,1032275.9007291611,1618606.9419309224,1287240.8714903737,2090560.7961464764,2366995.2385885026,1429277.3466846566,1205565.7682076253
18,576,608,46657.25113999509,111663.22643655985,188606.6525697963,154503.42971628267,162455.8345931924,224432.83420696575,288846.6926963698,309212.19944631885,294264.13285066595,272463.27657074947,259779.28261488117,254744.68751691058,247345.21949551394,229577.65105068107,200290.22884877233,163825.41519377142,126304.7099160533,92690.45375705724,65596.7867524013,45481.142152049506,13578515.53915648,6198054.5322472975,5138880.307492855,1046373.6272704902,1578912.1182233542,1268602.6257078045,1952802.2282059419,2146710.1620401437,1461680.6922161554,1154115.8114227755
19,608,640,44385.49167621379,110523.34163407134,188204.81806222917,153615.22604585564,161366.43782429025,224478.98965053158,290164.3977850595,310231.4359520525,292857.804039481,267297.13500116963,250942.3475913086,243450.65787515312,235255.17896581363,218232.37226695236,190781.3582040091,156677.3308138419,121524.30998923095,89928.03388829672,64340.55978963475,45218.368516404655,13703243.611447757,6214344.48664744,5087529.634653951,1023929.5522756067,1564224.0422828477,1174963.1445269499,1765946.5679120936,2082116.3347368476,1490155.4981858695,1384202.9244468592
20,640,672,52754.14433205177,111918.20173215088,183885.30366263137,148523.5335466722,156689.24394051332,218459.344354636,283366.36292224337,304573.78498696553,289663.8203295636,266583.79735878523,251722.91337532882,244405.30066279994,235333.08878817805,216943.99963265442,188168.4050600498,153107.91118075786,117471.75272992498,85814.86495401792,60463.57491446401,41737.124533472415,12902345.82919967,5926766.265805362,5137168.772380504,1078095.4994550494,1607750.9797707794,1385178.5833368604,2367286.526290514,2859075.8336326396,1665222.4479131983,1225201.0094822901
